,date,review,rating,isEdited,title,userName,developerResponse
1476,2022-09-12 15:41:20,a e chưa đăng ký đừng dại mà kyc giữ phí 50k nhé,1,False,giữ tiền,Được lắm,"{'id': 32005007, 'body': 'Chào bạn Được lắm,\r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNgân hàng xin ghi nhận đóng góp của bạn và cảm ơn bạn đã luôn đồng hành cùng Techcombank.', 'modified': '2022-09-14T01:33:25Z'}"
1477,2022-09-12 07:24:13,Nâng cấp qua bản mới này là một sự thất vọng vô cùng to lớn đến mức muốn dùng dịch vụ ngân hàng khác.,1,False,Giao diện UX quá tệ,StrongD8989,"{'id': 32005005, 'body': 'Chào bạn StrongD8989, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-14T01:33:01Z'}"
1478,2022-09-12 06:58:33,Không cài được Face ID - Mình Dùng 12 tất cả app khác đều bthg mỗi ngân hàng không được phải bấm mã tay...,1,False,Face ID,BaoTomm123,"{'id': 32005002, 'body': 'Chào bạn BaoTomm123, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-14T01:32:42Z'}"
1479,2022-09-12 01:35:24,"App như c*t vậy.

Đã thanh toán thẻ tín dụng nhưng vẫn hiện số tiền cần thanh toán.
Chỉ vì cái app mà Say goodbye với tech luôn….",1,False,Khó chịu,Viet Dung Le,"{'id': 32004995, 'body': 'Chào bạn Viet Dung Le, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-14T01:31:49Z'}"
1480,2022-09-12 00:08:36,Ngân techcombank rất ít phòng giao dịch ở các tỉnh miền núi phía Bắc. Rất bất tiện khi giao dịch.,4,False,O,La Phan Văn Quế,"{'id': 32004990, 'body': 'Chào bạn La Phan Văn Quế,\r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNgân hàng xin ghi nhận đóng góp của bạn và cảm ơn bạn đã luôn đồng hành cùng Techcombank.', 'modified': '2022-09-14T01:31:21Z'}"
1481,2022-09-10 08:55:50,"App mới thao tác chậm, giao diện có vẻ mượt nhưng thật ra lag và chậm hơn app cũ. Biến động số dư nên để màu Xanh Đỏ như app cũ sẽ dễ phân loại tiền ra vào hơn",3,False,Thao tác chậm,ngotuong,"{'id': 31954984, 'body': 'Chào bạn ngotuong,\r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNgân hàng xin ghi nhận đóng góp của bạn và cảm ơn bạn đã luôn đồng hành cùng Techcombank.', 'modified': '2022-09-12T02:25:30Z'}"
1482,2022-09-11 12:13:54,Làm ăn trò mèo,1,False,App dở hơi không băng một góc của app cũ,ngoclan361,"{'id': 31981791, 'body': 'Chào bạn ngoclan361, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-13T02:09:47Z'}"
1483,2022-09-11 09:29:58,Chuyển khoản cho bạn trừ tiền rồi nhưng bạn không nhận được tiền cũng trừ đ phải 1 lần mà mấy lần mẹ luôn. Ảo ma lazada!!!!,1,False,Dm nhu lol,lehue211,"{'id': 31981788, 'body': 'Chào bạn lehue211, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-13T02:09:30Z'}"
1484,2022-09-11 02:50:11,"Quá tệ,mỗi lần đăng nhập chỉ cần mã mở khoá  bảo mật 4 số quá nguy hiểm,nên để đăng nhập bằng mật khẩu sẽ an toàn hơn",1,False,App đơn giản quá lại hoá dễ mất tiền vì bảo mật có 4 chữ số,anhthumobile,"{'id': 31981772, 'body': 'Chào bạn anhthumobile,\r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNgân hàng xin ghi nhận đóng góp của bạn và cảm ơn bạn đã luôn đồng hành cùng Techcombank.', 'modified': '2022-09-13T02:08:39Z'}"
1485,2022-09-10 22:33:05,"Trừ tiền xàm phí gì cả đóng trong khi máy nh khác không có ,, không đáng tin",1,False,Thuận,mb bank anti,"{'id': 31981765, 'body': 'Chào bạn,\r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-13T02:07:54Z'}"
1486,2022-09-10 10:15:20,"Cái ngân hàng gì mà bắt đổi mật khẩu , tải app mới quài . Mệt mỏi , từ nay chả bao giờ xài cái ngân hàng này nữa",1,False,"Đổi mật khẩu quài , tải app mới. Đúng mệt",cù heo,"{'id': 31954986, 'body': 'Chào bạn cù heo, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-12T02:25:52Z'}"
1487,2022-09-10 08:39:19,"tại sao lại không thể xoá được biến động số dư 
Yêu cầu phải bổ sung thêm",1,False,thất vọng,hỏi làm ì,"{'id': 31954982, 'body': 'Chào bạn,\r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNgân hàng xin ghi nhận đóng góp của bạn và cảm ơn bạn đã luôn đồng hành cùng Techcombank.', 'modified': '2022-09-12T02:25:07Z'}"
1488,2022-09-10 03:17:58,"Giao diện mới quá chậm, tăng nhiều bước thao tác hơn giao diện cũ. 
Quan trọng nhất không thể sử dụng trên máy tính, không thể tải sao kê, khó khăn trong việc kiểm tra, kiểm soát dòng tiền.",1,False,Không thể tải sao kê,Leona Dao,"{'id': 31954977, 'body': 'Chào bạn Leona Dao, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-12T02:24:49Z'}"
1489,2022-09-10 02:28:14,"Thề là lỗi tùm lum, tính năng hạn chế, load tài khoản lỗi cáu k chịu được",1,False,Lỗi,HarleiBae,"{'id': 31954975, 'body': 'Chào bạn HarleiBae, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-12T02:24:33Z'}"
1490,2022-09-09 17:23:09,"Lỗi hoài lỗi hoài, 12h đêm lỗi tới sáng!!!!",1,False,App tech mà k tech chút nào,Tranguyen14,"{'id': 31954972, 'body': 'Chào bạn Tranguyen14, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-12T02:24:10Z'}"
1491,2022-09-09 15:42:55,Các ngân hàng khác chuyển được hết tiền nhưng ngân hàng teckcombank này bắt buộc phải giữ lại 50k mà phí rút khá là cao ở cây rút tiền khác rút 600k mà mất 10300 là ko được phí rút cao quá…,1,False,Ko chuyển được hếT tiền,1919hdkm,"{'id': 31954969, 'body': 'Chào bạn 1919hdkm, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-12T02:23:40Z'}"
1492,2022-09-09 10:38:01,App gì mà hết lỗi rồi lại bảo trì liên tục lúc có việc gấp là y rằng lỗi bực bội mà không biết làm gì không lẽ đổi ngân hàng,1,False,Hay lỗi,changgig7,"{'id': 31954945, 'body': 'Chào bạn changgig7, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-12T02:19:44Z'}"
1493,2022-09-09 10:35:55,Hệ thống kiểu gì mà không vào được ứng dụng. Báo lỗi bị gián đoạn. Thử bao lần cũng không được. Rất là bực mình khi cần sử dụng đúng lúc.,1,False,Lỗi gián đoạn,an than,"{'id': 31954940, 'body': 'Chào bạn an than, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-12T02:19:24Z'}"
1494,2022-09-09 10:22:00,lỗi hơn ứng dụng cũ  vừa chậm vừa lag,1,False,chán,Đang Khôi 27363,"{'id': 31954938, 'body': 'Chào bạn Đang Khôi 27363, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-12T02:19:05Z'}"
1495,2022-09-09 10:13:16,lúc cần chuyển tiền gấp cứ bị lỗi.thời gian tới tôi sẽ huỷ cả 2 thẻ của techcombank đổi ngân hàng khác,1,False,sẽ thay đổi ngân hàng,bugiiihk,"{'id': 31954933, 'body': 'Chào bạn bugiiihk, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-12T02:18:44Z'}"
1496,2022-09-09 10:01:28,LỖI TÙM LUM. K BẰNG APP CŨ.,1,False,App NGU,Qưetx,"{'id': 31954932, 'body': 'Chào bạn Qưetx, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-12T02:18:30Z'}"
1497,2022-09-09 03:02:30,Chuyển tiền mà bên người nhận mà họ chưa nhận được bó tay từ sáng hôm qua cho đến hôm nay,1,False,Khách hàng thân thiết cũng bỏ luôn hok sài nữa chán rõ khổ,hữu bổn,"{'id': 31954899, 'body': 'Chào bạn hữu bổn, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-12T02:15:27Z'}"
1498,2022-09-08 04:53:45,App mới vừa ngu vừa tệ,1,False,Tệ,thanhnhan52,"{'id': 31937613, 'body': 'Chào bạn thanhnhan52, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-10T01:35:26Z'}"
1499,2022-09-07 05:13:05,"tôi chưa thấy cái app ngân hàng nào chậm, thiếu chuyên nghiệp như vậy, ngân hàng hãy chú ý thay đổi kẻo mất khách hàng",1,False,Quá chán,quá chánn,"{'id': 31937615, 'body': 'Chào bạn, \nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-10T01:35:47Z'}"
1500,2022-09-03 04:28:05,"Cập nhật lại hình nền giúp mình nha, đổi hình nền xong là y như rằng mai trở lại hình nền mặc định của ngân hàng à",5,True,Hình nền,Rin Kazuo,"{'id': 31608767, 'body': 'Chào bạn Rin Kazuo,\r\nRất cảm ơn bạn đã tin tưởng sử dụng các sản phẩm & dịch vụ của Techcombank.\r\nNgân hàng sẽ nỗ lực hoàn thiện hơn nữa để đáp ứng nhu cầu của bạn tốt hơn mỗi ngày!', 'modified': '2022-09-03T04:28:06Z'}"
1501,2022-09-06 15:02:08,Phải mất 50k để duy trì thẻ😢,2,False,.,danghao702,"{'id': 31899760, 'body': 'Chào bạn danghao702,\r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNgân hàng xin ghi nhận đóng góp của bạn và cảm ơn bạn đã luôn đồng hành cùng Techcombank.', 'modified': '2022-09-08T02:11:55Z'}"
1502,2022-09-06 12:59:51,Dung luọng quá nặng,2,False,Dung lượng quá nặng,TruongLeXuan,"{'id': 31899753, 'body': 'Chào bạn TruongLeXuan, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-08T02:11:39Z'}"
1503,2022-09-06 09:42:28,App chuyển tiền lâu qua,1,False,App lâu,ho chi rua,"{'id': 31899743, 'body': 'Chào bạn ho chi rua, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-08T02:11:09Z'}"
1504,2022-09-05 16:17:55,"App mới không bằng nổi 1 góc app cũ mà bắt người dùng chuyển qua sử dụng. Không tài nào tra cứu sao kê thẻ tín dụng, tra cứu biến động số dư khó, không ẩn số dư tài khoản...
App ngân hàng tồi nhất trong các ngân hàng đang dùng. Không hiểu nâng cấp cải tiến hay cải lùi",1,False,"App không đủ tính năng, khó dùng",omaimai52,"{'id': 31899740, 'body': 'Chào bạn omaimai52,\r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-08T02:10:50Z'}"
1505,2022-09-05 15:28:33,app đơn giản dễ sử dụng nhưng cần update thêm nội dung ck bỏ dấu được là quá tuyệt,4,True,App hay nhưng cần update thêm,trịnh Hội,"{'id': 30751347, 'body': 'Chào bạn trịnh Hội,\r\nRất cảm ơn bạn đã tin tưởng sử dụng các sản phẩm & dịch vụ của Techcombank.\r\nNgân hàng sẽ nỗ lực hoàn thiện hơn nữa để đáp ứng nhu cầu của bạn tốt hơn mỗi ngày!', 'modified': '2022-09-05T15:28:33Z'}"
1506,2022-09-05 12:36:31,K có biến động số dư sau mỗi lần giao dịch,1,False,Quá tệ,trangnhugg,"{'id': 31899726, 'body': 'Chào bạn trangnhugg, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-08T02:10:06Z'}"
1507,2022-09-05 09:11:24,"Không phải cái gì thay đổi nhanh cũng tốt hơn, app thay đổi quá nhanh dẫn đến người dùng lâu năm không quen với các tác vụ mới, đặc biệt là không có các biểu tượng trực quan, các thao tác thay đổi hoàn toàn làm mất thời gian.",1,False,App thay đổi quá nhanh,Freedom Manifestation,"{'id': 31899722, 'body': 'Chào bạn Freedom Manifestation, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-08T02:09:46Z'}"
1508,2022-09-05 06:42:00,"App mói k đăng nhập được toàn báo sai mk và tên, trong khi vẫn nhập đúng hết thông tin rồi",1,False,Không đăng nhập tại app mới được,ThanhCR871,"{'id': 31899715, 'body': 'Chào bạn ThanhCR871, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-08T02:09:21Z'}"
1509,2022-09-05 04:32:17,"Tìm rất mất thời gian và không thoải mái, dùng mb vừa free lại còn thoải mái thời gian tìm full dãy số",1,False,Tk số đẹp,Q.Chiến,"{'id': 31899705, 'body': 'Chào bạn Q.Chiến, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-08T02:08:55Z'}"
1510,2022-09-05 03:56:12,"Có cái hình nền mà khách đổi xong mai lại đổi lại cái khác(cái mà nv it muốn) là sao mấy anh team dev, hay chỉnh mặc định hình nền ko cho đổi",1,False,Lỗi giao diện,Shuinenhj1268,"{'id': 31899695, 'body': 'Chào bạn Shuinenhj1268, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-08T02:08:33Z'}"
1511,2022-09-04 13:45:22,Thật sự app mới ko bằng 1 phần ap cũ. Chuyển tiền hay nhận tiền cũng ko thông báo số dư để khách hàng nắm rõ. Nhìn ap mới chỉ mún đổi ngâm hàng,2,False,Khó dùng,TIỂU PHÙ 123,"{'id': 31855902, 'body': 'Chào bạn TIỂU PHÙ 123, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-06T02:32:26Z'}"
1512,2022-09-04 13:10:02,Sao không thấy mua vé máy bay mà chỉ thanh toán mã đặt chỗ nhỉ???,2,False,Không tìm được mục mua vé máy bay,Truong Xuan Dung,"{'id': 31855896, 'body': 'Chào bạn Truong Xuan Dung,\r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNgân hàng xin ghi nhận đóng góp của bạn và cảm ơn bạn đã luôn đồng hành cùng Techcombank.', 'modified': '2022-09-06T02:32:00Z'}"
1513,2022-09-04 12:05:58,Tưởng hay ho app đẹp các kiểu. Nhưng trời ơi. Không nhận được thông báo. App hoàn toàn không đẩy push notification. Không kiểm soát được thu chi.,1,False,Rất tệ. Không nhận được thông báo,Enrique.ph,"{'id': 31855888, 'body': 'Chào bạn Enrique.ph, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-06T02:31:07Z'}"
1514,2022-09-03 19:36:31,Đổi mật khẩu ở app cũ rồi sang app mới nhập cả mk cũ lẫn mới đều bảo sai :) quay sang app cũ nhập cũng bảo sai. Ủa là sao? Cái mk mới đổi sai cái gì thế. Chán,2,False,Thất vọng,người đẹp mê tiền,"{'id': 31855883, 'body': 'Chào bạn người đẹp mê tiền, \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-06T02:30:45Z'}"
1515,2022-09-01 15:13:39,Buồn lắm,5,False,Nhận xét,linhlinh096857193,"{'id': 31819209, 'body': 'Chào bạn linhlinh096857193,\r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNgân hàng xin ghi nhận đóng góp của bạn và cảm ơn bạn đã luôn đồng hành cùng Techcombank.', 'modified': '2022-09-04T14:41:34Z'}"
1516,2022-09-02 08:30:02,Tại sao đổi sang app mới mà đăng nhập lại ko đc ??,2,False,Lỗi đăng nhập,!!!!-&-&-8-8-,"{'id': 31819205, 'body': 'Chào bạn !!!!-&-&-8-8- – , \r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNếu bạn tiếp tục gặp sự cố, bạn vui lòng liên hệ tổng đài miễn phí 1800 588 822 (trong nước) hoặc +84 24 3944 6699 (quốc tế) hoặc gửi yêu cầu về hòm thư : call_center@techcombank.com.vn để được hỗ trợ và tư vấn chi tiết nhé.', 'modified': '2022-09-04T14:41:15Z'}"
1517,2022-09-02 01:57:36,Không đăng nhập được giữa các tài khoản,1,False,Tệ,vanh288383,"{'id': 31819207, 'body': 'Chào bạn  vanh288383,\r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNgân hàng xin ghi nhận đóng góp của bạn và cảm ơn bạn đã luôn đồng hành cùng Techcombank.', 'modified': '2022-09-04T14:41:25Z'}"
1518,2022-09-01 09:48:15,"Giao diện ứng dụng tệ, nhìn không còn đơn giản như bên fast mobie. Một số chứ năng không cần thiết như biểu đồ thu chi, quảng cáo mở thẻ tín dụng ngay trên giao diện chính nhìn không phù hợp. Bố cục các tiêu đề font quá nhỏ. Tóm lại là giao diện app chỉ đáng 1*",1,False,App xấu,Sky_pro1690,"{'id': 31819213, 'body': 'Chào bạn Sky_pro1690,\r\nTechcombank rất tiếc về những bất tiện mà bạn đã gặp phải trong quá trình sử dụng dịch vụ.\r\nNgân hàng xin ghi nhận đóng góp của bạn và cảm ơn bạn đã luôn đồng hành cùng Techcombank.', 'modified': '2022-09-04T14:41:44Z'}"
