,reviewId,userName,review,score,thumbsUpCount,reviewCreatedVersion,date,developerResponse,ResponseDate
1012,bcbe500c-80bd-40f0-a48c-edd919c65aaf,Quang Võ,App liên tục bị lỗi,2,0,7.1,2022-01-22 22:44:02,,
1013,ce74e7f4-b1bf-4314-927c-c10ae67b5ec3,Hung Le,Ok,5,0,7.1,2022-01-22 20:05:02,,
1014,c127183a-3dd3-4f8d-b588-b1339f74a0d9,Người dùng Google,Sao ko chuyển khoản qua BIDV được nữa vậy mn?,3,1,7.1,2022-01-22 12:25:06,,
1015,14227e33-b9d5-4c93-81f6-80654741104d,Quốc Tuấn,"Thêm cái hiện mật khẩu đăng nhập đi mấy ba, bắt đặt mật khẩu đủ thứ loại không cho coi bấm lộn quài",4,0,7.1,2022-01-22 10:15:02,,
1016,34d347c8-ce51-4f68-a064-3ae6af890123,HENRY DIỆP,"Đơn vị làm App cho ngân hàng cùi bắp nhất mà tôi từng thấy. Cứ ck là lỗi, mà trong khi cái ck là cái căn bản nhất của 1 App ngân hàng. Haizz qua Big4 xài thôi",1,0,,2022-01-21 21:31:11,,
1017,146d20f4-278a-405c-9c7e-7c1589d15fdf,WON RMAH (WON PAL),Bảo mật cáo.,5,0,,2022-01-20 20:53:58,,
1018,623abdbb-26eb-4b0f-b3ad-200d46e0417d,Minh Tuan Nguyen Hoang,"Phần mềm không tốt. Có vẽ như bảo mật cao lắm nhưng thật tệ hại,rườm rà làm người sử dụng rắc rối dễ làm cho tính bảo mật dễ bị lợi dụng.",1,0,7.1,2022-01-20 17:00:10,,
1019,8904fe67-5569-4e06-a51e-f70790459d3d,Gyoku M,Không xóa được người thụ hưởng (ngân hàng khác) trong quản lý người thụ hưởng.,4,3,7.1,2022-01-20 11:07:30,,
1020,f1d7ab48-2011-4927-8141-cc9294af7d0a,Vulinh Vo,Tốt,5,0,,2022-01-19 19:40:11,,
1021,e2ada6d1-cf3a-4dcd-948b-54bdc6be43b2,Admin Admin,Trong QUẢN LÝ NGƯỜI THỤ HƯỞNG Không xóa tên người đã lưu được,4,1,7.1,2022-01-19 16:44:27,,
1022,3a3a67b5-4d99-4b19-9bdd-8f1a8a80ed98,Thai Le,Rất hài lòng,5,2,7.1,2022-01-19 11:20:57,,
1023,e6bb017e-eda0-4697-9fef-83d64c9a0513,Duyen Phan,Tệ,1,0,7.1,2022-01-19 09:34:52,,
1024,4adcf7de-46f1-4901-afd7-f1636484900e,Thúy Thanh,Sao mình đăng nhập lỗi hệ thống là sao v ạ,3,2,7.1,2022-01-19 06:24:06,,
1025,a65e5c7d-cfde-480a-aae9-1344c68e3598,NGUYEN CUONG,"Quá tệ mật khẩu hết hạn vào đổi mật khẩu hoài không được cứ để dấu tích ❌ mật khẩu đăng nhập mới không được trùng với 2 mật khẩu gần nhất, mà đã đổi khác hoàn toàn vẫn không được quá tệ hại, phá sản là tốt nhất",1,15,7.1,2022-01-18 21:20:57,,
1026,56f39c97-b29f-4a98-a62f-ece1b676aa98,Văn minh Cân,Ngan hang cc j chuyen khoảng đéo đuoc lai mât 11k tien phí vay tệ,1,0,7.1,2022-01-18 20:07:09,,
1027,02ca813d-2346-43dc-90c2-3fd52a8209d4,Tien Nguyen Ngoc,Không đăng nhập vào được app,1,1,7.1,2022-01-17 17:55:05,,
1028,01fa3120-0977-4501-8c50-e8e0a0c21c2f,Chơn Balo 2,Ngân hàng chán đời nhất từng sử dụng,1,0,5.14,2022-01-17 10:21:20,,
1029,24b7c5f9-9157-4130-be66-e3c9926518df,TOÀN NGUYỄN,Tốt,5,1,,2022-01-17 06:46:10,,
1030,e54e6321-a19f-4c00-9392-0e65b220c65b,Hanh Dangthi,RSS còm về đị,5,0,7.1,2022-01-16 11:14:53,,
1031,37f70c0d-8234-41c9-b6ce-068c5d2fe8cb,ngọc thi ngân nguyễn,"Ngân hàng lớn mà làm cái ap nó chán kinh khủng, 1 ap đã k xong mà đẻ thêm ap này ap kia:))",1,0,7.1,2022-01-14 23:31:50,,
1032,d0a0cf19-89ef-4a31-a9ff-6e4e8be3bc7a,Đăng Phùng,Vào app toàn ko thể đăng nhập lúc này chịu đó,1,0,7.1,2022-01-14 10:44:20,,
1033,baeb43b1-f652-4497-a34b-be4804b90e5d,Tan Huynh,Ok,5,0,7.1,2022-01-14 08:23:21,,
1034,6f7ace2b-b19b-402d-9a0e-e079a546d96b,luân nguyễn siêu,Sacombank pay quá tệ. KHÔNG NÊN SỬ DỤNG NGÂN HÀNG NÀY,1,0,5.13,2022-01-13 18:33:39,,
1035,50a78fe1-fbd2-4ecf-a15a-d0d9ad6d19fd,Trâm Nguyễn,chuyển tiền bị hoàn lại hoài,1,0,,2022-01-13 17:48:45,,
1036,2771aae8-8d55-484f-8910-8af36c323d4c,Nhân An,"Các bác thân mến, nếu muốn vay hãy lên ngay goole tìm ungdungtot . Com đi ạ nhanh lắm đấy nham",5,4,7.1,2022-01-13 15:33:56,,
1037,4fa78db6-47ea-4c9c-a9eb-a856a1ada28e,Thanh Hoai,Màu thẻ tiki chưa phù hợp với màu thực tế. Dễ gây nhầm lẫn.,5,12,7.1,2022-01-12 22:17:44,Cám ơn Quý khách đã tin tưởng sử dụng dịch vụ của Sacombank. Kính chúc Quý khách một ngày tốt lành!,2020-12-08 10:16:27
1038,6a940848-69cd-414a-a192-9b9492b84ecb,Thảo Nguyễn,"Làm cái quái gì suốt ngày bị lỗi ck, làm ăn kiểu vậy mốt ai dám dùng ngân hàng này nữa :)",1,1,7.1,2022-01-12 19:04:44,,
1039,b3ecb247-94fc-4b75-9f0c-faa44cce320b,Hoangdong Ly,Chuyển khoản để đã giao dịch thành công rồi nhưng bên người thụ hưởng chưa nhận được tiền mà bên người chuyển lại mất tiền??? Rốt cuộc số tiền chuyển đó mất đi đâu??,1,0,,2022-01-11 12:31:23,,
1040,f8ccd288-6432-4ff7-b97e-44e2c1aaf833,Na Na,Tốt ạ,5,0,7.1,2022-01-10 19:31:42,,
1041,bebda396-e044-4ac4-afc1-f972f05f827b,Líp Lam Danh Phi,qua 1 năm kêu đổi mk mà yêu câu mật khẩu mới phức tạp. đổi mk cũng bị lỗi nhìu. vậy cũng kêu đổi.,1,0,,2022-01-10 14:22:13,,
1042,b2e2e1f2-71cd-47f7-9c41-c0aef0d8a00c,Thao Dang,Ngân hàng gì chuyển tiền thiếu 1 số vẫn đúng tên người nhận trừ tiền rồi mà bên nhận k nhận được .cần tiền gấp mà như z chêt thiệt chứ .vãi,1,0,7.1,2022-01-10 13:15:11,,
1043,84a07ca3-4db6-44a7-a719-e84bea59850e,Châu Minh Thiện,Quá tệ,1,0,6.6,2022-01-10 08:59:54,,
1044,43231a6d-6a79-40ae-a3b0-11be27f58dde,Thư Thư Anh,Yêu thích,5,1,7.1,2022-01-10 01:12:00,,
1045,a838b50e-0b35-48eb-8aac-df152fbed3de,0004_ Hoàng Quang Tiến,"Lỗi liên tục, app bảo trì r lỗi hoài những lúc quan trọng, ai cũng kêu tôi đổi ngân hàng khác mà cứng đầu vẫn dùng sacom mà h lúc quan trọng không gửi được mới hiểu cảnh, tôi bỏ sc đây quá tệ :(((",1,0,7.1,2022-01-10 00:03:45,,
1046,68e09420-2151-4168-991e-ffb3c85ff567,Nè :3 Carwyn,App Gì đâu kì cục ? Giờ cần Chuyển Tiền Thì bảo Mạng yếu trong khi mạng rất mạnh ?,1,0,7.1,2022-01-09 23:34:51,,
1047,333b69d0-93ea-4ef0-84dd-a3e74cc52f8f,Hoàng TB,Rắc rối bỏ mẹ. Chuyển khoản thì vân tay hoặc OTP là xong. Lại còn tải thêm app Msign. Quá lôi thôi,1,0,7.1,2022-01-09 10:36:49,,
1048,541e8aaf-5abe-462d-882b-048719d75fa8,No Tran,Tiwn loi,5,0,,2022-01-09 02:39:27,,
1049,37489cd5-a8c5-426a-8166-38d24e999240,Chó Thiên Hà,"3ngày rồi app báo không thể kết nối máy chủ , báo do lỗi mạng , nhưng mạng vẫm xài xem video khoẻ chán , làm ăn như bùi v",1,0,7.1,2022-01-09 01:30:08,,
1050,6fb518c6-ce19-4335-b5ae-19ffced93a7f,Lâm Bạch Yến,Zhzuha,5,1,7.1,2022-01-08 07:58:44,,
1051,7b6d686a-484c-4e38-8720-23210eec0977,Hai Năm năm,Dỏm,1,1,7.1,2022-01-07 02:11:00,,
1052,d28ab15d-9c1b-45cc-95bc-3b1ebcbc0d34,Định Trần,Ko vào được,1,0,7.1,2022-01-06 22:28:37,,
1053,5c3690a0-c6ba-406c-87dc-f03f696454ce,Tuấn Mai thanh,ok,5,0,6.6,2022-01-06 15:17:03,,
1054,bcf5a8bf-a841-422e-9d0e-4b3f57e03151,Hoapham Pham,Bảo mật cao,5,0,7.1,2022-01-06 12:51:18,,
1055,4252cc79-8984-4f0f-823e-372327dde5d3,Khắc Tường Hùynh,ok,5,0,7.1,2022-01-06 09:41:08,,
1056,f6ae07d0-b765-4062-bb85-e262938ea39e,Thi Nguyen,Ok,5,0,,2022-01-05 16:39:29,,
1057,0b3eb951-235c-46c3-96cb-62e7656bf5ee,GiaLong Thai,Ok,5,0,,2022-01-04 20:42:05,,
1058,a703e4a8-a393-4578-94a5-4a1680d9ac5c,Đức Dương Văn,Quá tệ,1,0,7.1,2022-01-04 16:08:30,,
1059,8610c86d-716b-4e48-9c06-b0a9a16d78e0,Hanh Ngo van,Dung app chuyển tiền mà mất tân 2 ngay mới nhận đc mình xin khuyến cáo cho ai dùng lên tải thêm Sacombank pay kích hoạt bên đó để chuyển khoản nhanh hơn chứ mbankking lâu thậm tệ,1,6,7.1,2022-01-04 09:23:58,,
1060,bf24884c-4863-4b40-8e59-6aa53ee8769f,Hoàng Yên,App tot nha,5,6,7.1,2022-01-03 11:24:20,,
1061,dd575e5b-c9df-4b2e-8629-572a78fbc1bd,Khải Lê,"Ap hay lỗi vler, nhiều khi có việc ko vào đc",1,1,7.1,2022-01-02 23:32:35,,
1062,f536b36e-e3cc-49af-90a0-381b7c910309,Quốc đạt Huỳnh,Tệ,1,0,7.1,2022-01-02 15:40:58,,
1063,5668dfe3-a585-4607-bf5d-c33f22ee7742,Thúy Sauna Queen,App lỗi 24/7 liên tục,1,0,7.1,2022-01-02 08:27:42,,
1064,42ac414a-7817-474f-9150-32a8d0c029e0,Lê Trình,Okay,5,0,7.1,2022-01-01 12:20:37,,
1065,e5c88c54-4719-4e08-af04-a08c1d52d732,Diễm Lệ Nguyễn Phan,Lãi suất vô cùng thấp lên google tìm kiếm vay333 . Com đi nha cả nhà...,5,3,7.1,2021-12-31 22:58:21,,
1066,1a3eb21e-e2da-42a5-802b-045d02ea9dea,Tuong Nguyen tran,Van vay thoi,5,0,,2021-12-30 23:25:11,,
1067,fe8dbbc8-2e16-45df-977b-982c61c2e77e,Thuận Phan,Suốt ngày bị lỗi,1,0,7.1,2021-12-30 17:41:24,,
1068,b84da9b9-cfe2-4d0c-8c39-68a283985cf0,Diep Phung,Ok,5,1,7.1,2021-12-30 17:21:00,,
1069,03fc6d37-4907-4869-b687-dfa5d4c365c9,MÁY MAY CÔNG NGHIỆP CHÍ HẢI,cần chuyển tiền gấp mà đăng nhập vào bị lỗi,1,0,7.1,2021-12-30 16:37:06,,
1070,9a599dd6-5d97-486e-8dab-9a149d34f339,Mt phi,"Lỗi xuốt tháng , quá tệ",1,0,7.1,2021-12-30 16:25:09,,
1071,84d01b42-ed5f-4162-a343-3255047dccda,Bình Trần văn,Gọi tổng đài nói vẫn bình thường mà vào áp cứ không kết nối được với máy chủ . Tức cái lồng ngực,1,0,7.1,2021-12-30 16:20:26,,
1072,595e19f2-6590-4b92-a734-6d616c432cc9,Haraku Lee,App ngân hàng quá nhiều. Quá phức tạp. Thường xuyên bị lỗi,1,0,7.1,2021-12-30 12:20:38,,
1073,2effe307-4c05-4410-9073-eb224c1bb1d3,Lam Hoàng,"Quá tệ , ck ko đc",1,0,6.9,2021-12-29 22:57:52,,
1074,424d5986-8a14-4aae-9020-7bfaab54362a,Lê Hoàng Duy,"Quá kém,",1,0,6.8,2021-12-29 09:35:00,,
1075,776c1016-4982-4338-9e62-e6c8601187b1,Doraemon 4.0,"Xin ạ với cái đổi mật khẩu luôn. Ngồi đổi cái mật khẩu thà bỏ thời gian ra làm cái đồ án tốt nghiệp thì hơn. Quá màu mè, quá lu bu",5,6,7.1,2021-12-28 19:42:40,,
1076,690d2b02-64b9-46bb-93af-1c79f922037f,Lâm Đoàn Quốc,Bấm đăng nhập bằng vân tay toàn bị đẩy ra,2,0,7.1,2021-12-28 15:48:02,,
1077,c8fa3ac0-698e-4569-baf1-4bd83a9e7d6b,hà võ tuyết,"Bị lỗi nhiều, không đăng nhập được.",1,0,,2021-12-28 12:25:26,,
1078,fff91059-3ff0-4230-940a-7e69d59ffd3e,Phước Thịnh Nguyễn,"App mà bị lỗi,rồi gián đoạn suốt vậy 😓",3,0,7.1,2021-12-28 09:48:42,,
1079,94e21c39-ce1d-4725-a792-1d2463dacefc,Thoại Trần,Ok,5,0,7.1,2021-12-27 14:51:33,,
1080,e5def79f-a7bc-4b2a-bacb-f78687152389,Già Anh,Khá phiền vì cứ đổi mật khẩu và khá phiền khi đổi bị báo trùng liên tục,1,0,,2021-12-27 13:31:53,,
1081,fb38e6ac-87ab-493c-a16b-5071eb738877,My Yen tran,Khong doi dc mat khau tren bank online. Bao tri hoai. Ko giao dich dc. Phai len ngan hang doi mat khau khi 365 ngay hay sao. Lam an ki cuc,1,0,,2021-12-27 11:28:08,,
1082,8a011e71-5107-4065-a8ec-7cdb68daf3ac,Linh Mai,Tuyệt vời 👍,5,6,,2021-12-26 21:13:54,,
1083,d1c9ca88-0a02-4905-8751-2ed336c035a7,kim phung93 pham,Ok,5,0,,2021-12-26 16:30:17,,
1084,7059ce3c-f251-4ac0-9d33-7ccfa3e1c91a,Đại Hải Thai,"Ứng dụng khá tốt, vô cùng hài lòng",5,1,7.1,2021-12-26 15:30:44,,
1085,de55e9c0-4ab9-49c8-bcc8-2bce039de714,Toan Hoang,Mật khẩu quá 365 ngày. Đã đổi đủ kiểu vẫn không chấp nhận. Làm ăn như trò hề,1,0,7.1,2021-12-26 11:21:25,,
1086,57d971f2-05f0-45d8-938e-30aa255afc1d,Võ Bích Trang Trần,App sử dụng được,4,0,7.1,2021-12-25 12:49:54,,
1087,1d0d4f56-cbf6-4623-84e5-d3146ccb915d,Phan Nhân,Mật khẩu quá 365 ngày đổi lại hoài mà không được là sao???,1,0,7.1,2021-12-25 08:31:52,,
1088,73ed3907-97b6-45e6-b587-2269195ae204,Nguyet Nguyen,"Kêu đổi mật khẩu mà nhấn tiếp tục k được, rồi k đăng nhập để giao dịch được luôn là sao ???",2,3,7.1,2021-12-24 16:01:07,,
1089,d4391cc0-a332-4584-8253-4d75a35fa4da,Thái An Tô,😄,5,0,,2021-12-23 12:15:24,,
1090,b667cc3a-4c12-48cf-b5c4-bc6c5cba45bd,Tân Nguyễn Duy,Good,5,0,,2021-12-23 11:34:11,,
1091,4e723967-0651-42f0-bfa7-b5d55f525edd,B Dt,Rất tiện lợi và thân thiện,5,0,,2021-12-22 22:29:08,,
1092,887e6759-8f73-4b1f-9cc6-c6c81ad8f2cc,hanma jin,Chuyển tiền không được,1,0,7.1,2021-12-21 21:24:37,,
1093,661b6797-7080-46d5-8385-0a1c58731d16,Cff Gg,Tuyêt,5,0,7.1,2021-12-21 13:45:18,,
1094,ce5473d0-4b90-40d9-b777-ca36f60f5be8,Xuân Thắng Trần,1 sao,1,0,7.1,2021-12-21 09:31:37,,
1095,e8d9f368-9ea5-47ab-a0cf-b7c89debfb96,Vũ Nguyễn,Good,5,0,7.1,2021-12-21 07:34:53,,
1096,f539cba6-1562-418a-8fc7-8a8deaaa1227,siêu luân,Sacombank pay cực kỳ tệ. Internet banking rất tệ. Khuyên các bạn không nên dùng ngân hàng này,1,8,7.1,2021-12-20 23:22:11,,
1097,d8e7bc34-35ae-4b3c-a3c8-a8db328354bd,Oanh Phạm,Sao tải kh đc,1,0,,2021-12-20 18:17:53,,
1098,d91cdd54-1ed1-4b1a-b712-eb2e6a6ee0b1,Xuyến Võ,Không tệ,5,0,7.1,2021-12-20 13:28:10,,
1099,1bf37028-dc5d-4806-8db9-98e1f7c8de1b,Đình Sáng Lê,Quá thất vọng toàn lỗi,1,0,7.1,2021-12-20 10:16:31,,
1100,cf9d128e-fe86-478c-a6d7-2b9899daa390,Ngân Nguyễn,Cho hỏi là phải đỗi mk sau 1 năm hả mng,2,0,6.9,2021-12-19 22:39:22,,
1101,c48072a1-247c-4e6f-859c-95f610759566,Vượng hp77 Nguyễn,Ok.nhanh,5,0,7.1,2021-12-19 04:54:09,,
1102,bfba99cc-3c51-45a8-92cd-20ba016639f8,Đạt Nguyễn,Sao app cứ bị lỗi mã xác thực otp thế,1,0,7.1,2021-12-19 00:05:43,,
1103,b93dc832-7015-49a8-ba59-99c3fa00c723,Duyên Lê,Quá tệ,1,0,7.1,2021-12-18 22:32:54,,
1104,45efb3bf-f4d7-4469-bbe9-2695481b3dc4,vohoan trieuduy,"Ứng dụng tệ, chuyển tiền khó khăn, lấy phí quá cao so với các ngân hàng khác",1,4,7.1,2021-12-18 19:03:49,,
1105,3590dbee-868e-4c41-a90f-746333897302,Người dùng Google,App nay dung tot lam nha,5,4,7.1,2021-12-18 17:52:58,,
1106,b4231204-4129-446b-95aa-3487c2be721d,voquang loc,Chẳng dùng được,1,0,7.1,2021-12-18 16:08:22,,
1107,b21f495a-31f8-43c2-8f2c-d9b575e01db8,Bach Ma,Ok,5,0,7.1,2021-12-18 13:17:15,,
1108,ebf6d212-1fa2-4374-a744-365430d6b64b,Hieu Donnie,Bank lol gì ko chuyển dc 24/7 . Tháng thu tiền ko trượt phát nào.. Đổi mẹ tên thành haichanbank cho nhanh,1,0,7.1,2021-12-18 11:09:29,,
1109,180f2a8b-62ab-41ad-946c-4e9295ea3b4e,duy30061991 Tran,Ngân hàng lớn mà bị lỗi mbk vào ko được . người ta cần sài tới là bị lỗi .,1,0,7.1,2021-12-17 19:22:48,,
1110,4add826e-98dd-45ee-9cc5-d59ff55fdd56,Tiên Triệu,Lúc nào cũng lỗi,1,0,7.1,2021-12-17 15:42:35,,
1111,cea0d367-1e25-4570-a018-f4f0835cd61b,Phạm Trần Phương Nam,"Mật khẩu quá 365 ngày, vào đổi hoài vẫn không được. Phần chữ số, chữ in hoa và phần không được trùng 2 mật khẩu đổi gần nhất thì lại không hiện dấu tích thì làm sao mà đổi được. Từ bỏ ngân hàng này!",1,35,7.1,2021-12-17 11:03:56,,
1112,4726b4c3-b12a-4a60-9f04-c85d6a28c7e9,Kin Kin,Good,5,0,6.9,2021-12-17 11:03:27,,
1113,6dae334a-d12a-401c-a0a6-9a22769c9093,Hoàng Nam Trương,Ngân hàng mà không có 1 sđt hỗ trợ khiếu nại. Nạp tiền zalo pay trừ tiền mà không vô ví,1,0,7.1,2021-12-17 09:13:14,,
1114,2461c71d-f48d-4848-ac7a-7e11bba077f5,Anh Tài Hoàng,Quá tệ,1,0,,2021-12-16 22:59:39,,
1115,e746dda7-68b1-4c83-b864-03ed70e4cf6c,Tuyển Vũ,Ok,5,0,7.1,2021-12-16 16:28:29,,
1116,21a00a2b-a222-40d7-a66e-ed17964eb0da,phuong phan,Trời ơi khóa tin nhắn giờ gửi bankinh nhưng lỗi bak ko biết số dư như nào,1,0,7.1,2021-12-16 15:47:08,,
1117,80e4aca1-0022-4669-8694-a3bf6eaf8978,Thị Lan Phạm,Thái độ phục vụ kém,1,2,7.1,2021-12-16 15:43:32,,
1118,251a1711-fa5c-4def-a5b0-295153097573,Nhi Phương,Có vào đc đâu làm ăn gì kì cục:(((,1,0,7.1,2021-12-16 14:36:27,,
1119,d646ba29-51bd-431f-8918-63469fd36e59,Hung Tran,"Mấy ngày vào sacombank pay không vào được. Gọi lên tổng đài thì cứ 1 phút là 1.500 đồng mà mất mấy lần, lần mấy phút ,lúc nào cũng báo tất cả các tổng đài viên đều bận ...",3,0,6.4,2021-12-16 12:16:35,,
1120,ca7b42cc-0555-45fa-89da-a1f00a342a7a,Dat Tien,Ung dung gi ma doi mat khau lien tuc moi lan doi khac nhau lam hoai buc het ca minh ...,1,0,7.1,2021-12-16 11:56:40,,
1121,2982c966-3cdd-4bbc-9aa1-91ace366a4da,Khải Phan,Hotline hỗ trợ 24/24 nhưng gọi lúc nào cũng chuyên viên bận,1,0,,2021-12-16 10:26:19,,
1122,2f79fbed-cad1-4d60-b3bc-a464247fbb22,Nguyễn Tuyên,"Giao dịch chuyển khoản gì mà trên phiếu không ghi thông tin người nhận (chỉ ghi tên) và thời gian giao dịch, không còn đầy đủ như Sacombankpay nữa. Đang xài Sacombankpay thấy rất tốt nên chuyển sang sử dụng cái này, ai dè tốn phí nhiều hơn mà cuối cùng lại tệ hơn rất nhiều. Không hiểu nỗi, khách hàng không nhận được tiền và làm um xùm lên chỉ vì phiếu không có thông tin người nhận và ngân hàng hay STK người nhận. Mà không có phiếu rõ hơn để đối chất.",1,0,7.1,2021-12-16 06:58:17,,
1123,33d3150f-f7ce-4946-b8d5-6cc6544f6a55,tung ninh,Sacombank như cc. Gọi tổng đài thì ko bắt máy.,1,1,7.1,2021-12-15 12:17:00,,
1124,29aca068-670b-441f-822a-2e88f27d6f6f,Nguyên Râu,"Top ngân hàng Việt Nam, Hãy nhìn app của ACB, Vietcombank, MB bank , hay nhìu ngân hàng khác thôi. Thì sacombank có vẻ khá tệ , hình thức tệ, sử dụng khó, lại không thông minh có phần "" ngu "" . Bad Internet banking . 1 Star. Hi vọng là sẽ có ai đó nhìn được và cải thiện nó lại để người dùng có thể trải nghiệm 1 app mobile banking tiện ích hơn.",1,19,7.1,2021-12-14 22:38:35,,
1125,6e399e24-b2f6-4f92-99f6-d1b882d5a101,truong nguyen,Ứng dụng sử dụng tốt mn nên tải và sử dụng... <3,5,1,7.1,2021-12-14 22:11:30,,
1126,7377d83f-3cdd-410e-b74b-d6bba6aef23a,Hieu Trung,Chuyển tiền 30phut họ chưa nhận nữa.quá kém,1,0,7.1,2021-12-14 18:21:54,,
1127,649503ff-6e99-4b6c-924e-bca1f0a2cc50,Liv Taylor,Đăng nhập k đc j hết cứ để là ten đăng nhập k đúng,3,1,7.1,2021-12-13 18:52:40,,
1128,b6ab37e7-49ac-4ee9-a4fb-fc0a0ff5019b,Hau Vo,Lỗi liên tục,1,0,7.1,2021-12-13 18:02:54,,
1129,a7a1c13b-1904-41ea-bf73-8288b7f881a6,Thúy Ngọc,"App gì đâu tệ kinh khủng cứ không kết nối không giao dịch, chuyển qua không thành công mà cũng mất luôn tiền",1,1,7.1,2021-12-13 18:01:56,,
1130,891f22f3-2d44-49fc-a56b-b5bac2adb0eb,Trần Vũ,"Một ngân hàng lớn của VN mà tạo ra một cái App quá tệ, lỗi liên tục, giao dịch trên app chập chờn, thường xuyên bị lỗi kết nối. Các giao dịch mỗi lần thực hiện mất tgian và gây ức chế cho người sử dụng. Thật lòng khuyên mọi người đừng xài Sacombank, mất thời gian mà còn rước bực bội vô người.",1,0,,2021-12-13 17:34:36,,
1131,5a439bf6-30f1-4bbd-83fa-caee5d469f9d,Diễm Lê,"Không vào được ứng dụng hoài, mạng bình thường, xóa đi tải lại restart máy vẫn load app??",1,3,7.1,2021-12-13 17:29:16,,
1132,bbe8b7ea-9abf-47bc-92ca-d6cfbc02b057,NMT,App như cc.,1,0,7.1,2021-12-13 17:13:18,,
1133,1eaaf73b-e482-4934-9235-6ac331c930c6,Huy Tường Hà,"Trải nghiệm dùng app rất tệ, bị sập liên tục. Vân tay hầu như không nhận diện được. Thao tác rất lâu khiến cho bắt đăng nhập lại vì hết phiên đăng nhập gì đó .dddmm mấy thằng seeder 5 sao nhá, thích cắn hùa không",1,0,7.1,2021-12-13 17:03:34,,
1134,a5e9754c-48f9-4d7f-859d-317b0728d31d,PHIEU DU TV,Ok,5,0,7.1,2021-12-13 16:56:15,,
1135,e1e14623-3a02-4c95-8947-22cf063a63e6,Thảo Uyên,"sao cứ lỗi kết nối vậy, làm người dùng hoang mang",1,0,6.8,2021-12-13 16:43:13,,
1136,90fb9451-6386-4815-996f-4835714df9f9,Phan Loi,Sao mình chuyển tiền báo thành công bị trừ tiền rồi mà tài khoản bên kia không nhận được là sao,3,0,,2021-12-13 13:30:19,,
1137,64258850-f24d-4f5b-823a-ca19aecbb019,Hạnh Đoàn Quang,Ok,5,0,,2021-12-11 20:16:45,,
1138,77878e09-0762-4cab-a763-3d07de112546,HÀ TRUNG,Thường xuyên mắc lỗi khi đăng nhập.,3,0,7.1,2021-12-11 15:59:47,,
1139,68f0976c-255d-4263-b6ef-30e75c8bac6f,Vinh Quan,"1 năm bắt đổi mật khẩu 1 lần mà cái mục ko trùng 2 lần gần nhất đổi cả mấy chục lần vẫn bị mục đó trong khi tk mới còn chưa đổi lần nào, đổi riết mãi ko được phát cáu cả lện dẹp éo đổi nữa đến mệt",1,0,7.1,2021-12-10 22:50:01,,
1140,79cf0108-2743-4192-aeff-9a5c4f02885d,Elrich Braut,Bảo người ta đổi mk mà éo cho đổi,1,0,7.0,2021-12-10 06:23:09,,
1141,447b38a1-3c95-4932-bb8f-c4febd4584f4,Lê Tùng,😄😄😄😄😄😄😄😄😄,5,0,7.1,2021-12-10 01:22:21,,
1142,a5adb6fc-ce29-4479-b721-18a58e99adf3,Vũ Trần Hoàn,"Ứng dụng chậm chạp, đăng nhập isacombank mà mãi chả thấy gửi mã OTP. KO NÊN XÀI BANKING CỦA SACOMBANK",1,0,7.1,2021-12-09 20:39:13,,
1143,3e265209-d94f-4c80-8c9a-ce6372c605da,Tinh Tran,Khó vào tài khoản,2,0,7.1,2021-12-09 16:10:18,,
1144,2762d6f0-6e8f-4ce7-81d7-1185e4e70f3a,Quỳnh Lưu,Cskh và sale quá tệ. Khi tư vấn thì ngon ngọt nói j cũng đc. Đến khi gặp vấn đề gọi chả bao h bắt máy. Gọi tổng đài thì mỗi người trả lời mỗi kiểu. Điều khoản ko rõ ràng.,1,3,,2021-12-08 21:17:45,,
1145,5a36446e-1db2-48ff-b8e1-9ad1d02573d9,Nguyễn Thị Vân An,Suốt ngày đăng nhập hoài ko được ứng dụng dỏm,1,1,7.1,2021-12-08 16:12:11,,
1146,a96a4d0d-9d0d-448f-ab22-1b32fcd27350,Tâm Trần,"Giao diện nhìn nó lổi thời , chuyển tiền không có tự động kiểm tra số tài khoản như ngân hàng khác , nhập stk vào lỡ sai hay lộn 1 con số thì đi luôn",2,10,7.1,2021-12-07 18:24:47,,
1147,995a28f4-d6d0-4843-9214-730af2d634db,Tan Lien Minh Company,"Quay tít 2 ngày nay ko vô đc, ko biết aap ntn nữa",2,2,7.1,2021-12-07 15:41:28,,
1148,eeeaff1c-f80b-4569-8f0c-117f13a9499a,Đình Đạt,"Mẹ làm 3 cái ứng dụng chi cho khó vậy, dm",1,4,7.1,2021-12-07 12:33:19,,
1149,694f676f-2fa3-4cc3-9ffc-f1e54d682149,Ha Le,Ok,5,0,,2021-12-07 10:33:23,,
1150,a83b2ec8-d111-40ec-b612-06b328acab10,Manh Cuong Nguyen,Thuận lợi,5,1,7.1,2021-12-07 10:08:26,,
1151,10ab6ea8-d928-4332-9fd9-e2bf36d0027c,Thong Phan,Ngân hàng gì giờ không cho otp luôn.2 ngày rồi cứ xoay với nó mắc mệt..chắc đóng cửa sớm cho rồi,1,1,7.1,2021-12-07 05:30:00,,
1152,e39a574a-67d4-442d-9fbb-0c470359e6eb,Truong Nguyen,Ngân hàng khác chuyển tiền tới báo thành công mà tài khoản vẫn chưa có 1 đồng... chán app,1,5,7.1,2021-12-06 18:06:58,,
