,date,developerResponse,review,rating,isEdited,userName,title
438,2022-09-14 04:04:57,"{'id': 32033290, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng, hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-09-15T08:33:18Z'}",Đề nghị bảo trì lại ứng dụng,1,False,lhq2016,App load chậm
439,2022-09-12 16:29:38,"{'id': 29422161, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng. Quý Khách vui lòng cập nhật phiên bản mới nhất của VPBank NEO để trải nghiệm tốt nhất!', 'modified': '2022-09-12T16:29:39Z'}",Không có gì phàn nàn chỉ góp ý mong có thêm tự động chuyển theme sáng tối theo chủ đề của hệ điều hành,5,True,Tuan Liem,App nâng cấp liên tục và khá đầy đủ tính năng
440,2022-09-07 16:53:01,"{'id': 31956678, 'body': 'VPBank cảm ơn Quý khách đã tin tưởng và sử dụng VPBank NEO. Hy vọng Quý khách tiếp tục đồng hành cùng sự phát triển của VPBank!', 'modified': '2022-09-12T05:15:45Z'}","trôi , rô phi",5,False,lẹnh5655555,tốt
441,2022-09-12 07:28:14,"{'id': 32027754, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng, hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-09-15T04:24:44Z'}",Ap lúc nhanh lúc chậm,3,False,huynh trương,Chậm
442,2022-09-12 07:18:46,"{'id': 32027758, 'body': 'VPBank rất xin lỗi vì sự bất tiện Quý Khách đang gặp phải. Để chúng tôi có thể hỗ trợ xử lý dứt điểm vấn đề này, Quý khách vui lòng gửi yêu cầu cần hỗ trợ đến email chamsockhachhang@vpbank.com.vn và gửi kèm hình ảnh lỗi (nếu có). Ngay sau khi nhận được yêu cầu VPBank sẽ gấp rút kiểm tra nguyên nhân và phản hồi. Cảm ơn Quý khách! ', 'modified': '2022-09-15T04:24:57Z'}","tiền vào nhiều app k cho vào, sắp bỏ vp bank đến nơi r",1,False,ndjslshdie,mạng mạnh mà vào app suốt ngày lác lên lác xuống
443,2022-09-12 07:17:19,"{'id': 32027761, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng, hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-09-15T04:25:08Z'}","Ứng dụng quá chậm, nhiều khi rất bực mình đang cần giao dịch ko được phải chạy ra điểm giao dịch",2,False,lindo vietnam,Ứng dung chậm
444,2022-09-11 15:41:10,"{'id': 32027763, 'body': 'VPBank rất xin lỗi vì sự bất tiện Quý Khách đang gặp phải. Để chúng tôi có thể hỗ trợ xử lý dứt điểm vấn đề này, Quý khách vui lòng gửi yêu cầu cần hỗ trợ đến email chamsockhachhang@vpbank.com.vn và gửi kèm hình ảnh lỗi (nếu có). Ngay sau khi nhận được yêu cầu VPBank sẽ gấp rút kiểm tra nguyên nhân và phản hồi. Cảm ơn Quý khách! ', 'modified': '2022-09-15T04:25:19Z'}","Thủ tục quá rườm rà, lấy thẻ về đăng nhập mãi không được. Đề nghị rút ngọn lại thủ tục dùng ứng dụng Banking. Chưa chi đã bị quá hạn. Chịu bỏ",2,False,NÔNG ĐỨC CAO,In thẻ khá đẹp
445,2022-09-10 23:23:56,"{'id': 32027802, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho SP/DV. Theo quy đinh các phí dịch vụ đã được đăng ký vẫn sẽ phát sinh hàng tháng, kể cả trường hợp QK không sử dụng tài khoản. Rất mong QK duy trì đều đặn các giao dịch qua tài khoản để hưởng tối đa quyền lợi. Để kiểm tra phần nợ phí Quý Khách vui lòng liên hệ tổng đài 1900545415 để được tư vấn thêm hoặc tham khảo biểu phí tại link sau: \r\nhttps://www.vpbank.com.vn/-/media/vpbank-latest/tai-lieu-bieu-mau/bieu-phi/khcn/bieu-phi-dich-vu-khcn-update-t52022.pdf\r\n', 'modified': '2022-09-15T04:28:24Z'}",Tại sao không sử dụng vẫn bị trừ phí dịch vụ từ mấy tháng trước. Mình khuyên mọi người nên chuyển qua sử dụng dịch vụ của các ngân hàng khác.,1,False,mclynk1999,Thu phí dịch vụ quá cao
446,2022-09-06 23:13:57,"{'id': 31956706, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và sử dụng dịch vụ VPBank. Để tra cứu chi tiết  thông tin chuyển khoản trong quá khứ vui lòng Đăng nhập app >> chọn dịch vụ khác >> lịch sử giao dịch Ebank >> lọc theo thời gian và tìm kiếm giao dịch phù hợp, bấm chọn GD đó để xem chi tiết, xin cám ơn!\r\n\r\n', 'modified': '2022-09-12T05:17:33Z'}","Ứng dụng dùng tương đối tốt, nhưng có mỗi cái bất cập là ko xem được tên người mình chuyển khoản đi lúc xem biến động số dư",5,False,Titi1996,Sao kê
447,2022-09-07 14:47:10,"{'id': 31956693, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng, hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-09-12T05:16:39Z'}",Giao diện không thông minh. Khó sử dụng. Thời gian phản hồi chậm và thường xuyên lỗi. Gây ức chế cho người dùng,1,False,gkscsiskcsk,App dở tệ
448,2022-09-07 01:01:42,"{'id': 31956698, 'body': 'VPBank xin chào Quý khách, hiện dịch vụ ngân hàng số toàn năng VPBank NEO được miễn phí đăng ký, sử dụng dịch vụ và phí chuyển tiền. Các loại phí khác liên quan đến khách hàng cá nhân vui lòng tham khảo tại link sau: https://www.vpbank.com.vn/-/media/vpbank-latest/tai-lieu-bieu-mau/bieu-phi/khcn/bieu-phi-dich-vu-khcn-update-t52022.pdf', 'modified': '2022-09-12T05:17:06Z'}",Mở tài khoản vp neo theo số điện thoại có bị mất phí k vậy appp,2,False,trungthieu gia,Chán
449,2022-09-06 07:50:41,"{'id': 31956709, 'body': 'VPBank cảm ơn Quý khách đã tin tưởng và sử dụng VPBank NEO. Hy vọng Quý khách tiếp tục đồng hành cùng sự phát triển của VPBank!', 'modified': '2022-09-12T05:17:44Z'}",Good,5,False,rum rice,Good
450,2022-09-06 12:02:00,"{'id': 31543490, 'body': 'VPBank xin lỗi vì sự bất tiện này. Nhằm bảo mật thông tin và xác định chính chủ tài khoản, VPBank chưa thể hỗ trợ cung cấp Tên đăng nhập/ Mật khẩu VPBank NEO bởi nhân viên tổng đài (qua cuộc gọi hoặc email). QK vui lòng bớt chút thời gian đến VPBank gần nhất để được hỗ trợ hoặc tham khảo HD tại link: https://cskh.vpbank.com.vn/notification/5', 'modified': '2022-09-06T12:02:01Z'}","Khách quên mật khẩu đăng nhập phải bắt khách ra tới quầy, trong khi khách nhớ tên đăng nhập số dư xác định được chính chủ cũng bắt ra quầy, quá tệ",1,True,truongtham,THIẾU CHUYÊN NGHIỆP
451,2022-09-06 05:48:30,"{'id': 31956713, 'body': '\r\nVPBank cảm ơn Quý khách đã quan tâm đến sản phẩm dịch vụ VPBank. Trường hợp dưới 18 tuổi Quý khách vui lòng mang căn cước công dân đến CN/PGD VPBank gần nhất để được hỗ trợ đăng ký dich vụ ạ. Rất xin lỗi Quý khách vì sự bất tiện này!\r\n', 'modified': '2022-09-12T05:18:01Z'}",17 đăng kí thẻ ngân hàng đc ko ạ,5,False,hghthgd,Thẻ
452,2022-09-05 04:01:00,"{'id': 31880860, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng, hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-09-07T03:32:07Z'}",Ứng dụng khá tuyệt trên iPhone nhưng iPad cực kì chán nha,5,False,🍄 Yuan,iPad Support?
453,2022-09-04 06:21:15,"{'id': 31880864, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng, hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-09-07T03:32:32Z'}","App hay lag không vào được, tệ hơn app các ngân hàng khác không có hiện tượng trên dù là ngày lễ!",2,False,Mr Right11,App lag
454,2022-09-04 06:14:05,"{'id': 31880866, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng, hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-09-07T03:32:37Z'}",Quá tệ,1,False,Dấu Cách ....,App lỗi vào những ngày cao điểm
455,2022-09-04 06:12:09,"{'id': 31880882, 'body': 'VPBank rất xin lỗi vì sự bất tiện Quý Khách đang gặp phải. Để chúng tôi có thể hỗ trợ xử lý dứt điểm vấn đề này, Quý khách vui lòng gửi yêu cầu cần hỗ trợ đến email chamsockhachhang@vpbank.com.vn và gửi kèm hình ảnh lỗi (nếu có). Ngay sau khi nhận được yêu cầu VPBank sẽ gấp rút kiểm tra nguyên nhân và phản hồi. Cảm ơn Quý khách! ', 'modified': '2022-09-07T03:34:43Z'}","App chậm, lag. 
Cần thực hiện giao dịch chuyển tiền nhưng app load cực kỳ lâu, gần 1 tiếng mình không thể thực hiện được nổi 1 giao dịch chuyển tiền. Trước giờ mình chưa bao giờ thấy bực mình như vậy khi dùng app của ngân hàng khác. NPH cần xem xét xử lý các lỗi của app để tránh khách hàng phải có những trải nghiệm tệ như thế này khi dùng app.
Không vui :)",1,False,Linnhh123,Tệ
456,2022-09-04 06:07:53,"{'id': 31880890, 'body': 'VPBank rất xin lỗi Quý Khách vì sự bất tiện này, hiện tại hệ thống đã hoạt động ổn định trở lại. Quý Khách vui lòng cập nhật phiên bản mới nhất của VPBank NEO để trải nghiệm tốt nhất, xin cám ơn!', 'modified': '2022-09-07T03:35:04Z'}",Tôi thực hiện có 1 giao dịch chuyển khoản 500 nghìn mà load gần 15 phút vẫn chưa xong. Chậm từ ngoài giao diện đăng nhập đến vào bên trong app.,1,False,tricky358,Phiên bản 4.8.3 quá chậm
457,2022-09-04 05:54:21,"{'id': 31880892, 'body': 'VPBank rất xin lỗi Quý Khách vì sự bất tiện này, hiện tại hệ thống đã hoạt động ổn định trở lại. Quý Khách vui lòng cập nhật phiên bản mới nhất của VPBank NEO để trải nghiệm tốt nhất, xin cám ơn!', 'modified': '2022-09-07T03:35:08Z'}","Lag không chịu được, chuyển tiền không được luôn",1,False,Nhoxnadao,Lỗi
458,2022-09-04 05:08:14,"{'id': 31880894, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng, hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-09-07T03:35:18Z'}",Đăng ký thôi mà chậm vl,1,False,sondienn,Chậm lag
459,2022-09-04 04:54:15,"{'id': 31880943, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, để năng cao tính bảo mật VPBank khuyến cáo Quý khách chủ động thay đổi mật khẩu 3 tháng/ lần. Vui lòng tham khảo cách đặt mật khẩu: Mật khẩu VPBank NEO nên là mật khẩu mạnh, tối thiểu 8 ký tự, tốt nhất nên là 12 ký tự trở lên, bao gồm chữ viết hoa, viết thường, số và ký tự đặc biệt).', 'modified': '2022-09-07T03:39:50Z'}",Rất phiền. Cứ bắt đổi mật khẩu hoài. Đang thực hiện giao dịch lại cứ bắt đổi mật khẩu tốn thời gian.,1,False,VPBankNCC,Bắt đổi mật khẩu hoài
460,2022-08-31 09:46:18,"{'id': 31840627, 'body': 'VPBank cảm ơn Quý khách đã tin tưởng và sử dụng VPBank NEO. Hy vọng Quý khách tiếp tục đồng hành cùng sự phát triển của VPBank!', 'modified': '2022-09-05T10:56:33Z'}",hay,5,False,chụpdẹp,hay
461,2022-09-04 04:26:14,"{'id': 31880952, 'body': 'VPBank rất xin lỗi Quý Khách vì sự bất tiện này, hiện tại hệ thống đã hoạt động ổn định trở lại. Quý Khách vui lòng cập nhật phiên bản mới nhất của VPBank NEO để trải nghiệm tốt nhất, xin cám ơn!', 'modified': '2022-09-07T03:41:26Z'}","App lag kinh khủng khiếp, lúc cần giao dịch gấp, vào app cứ xoay vòng vòng. Bực mình",1,False,trung1352,App lag
462,2022-09-04 04:26:06,"{'id': 31880954, 'body': 'VPBank rất xin lỗi Quý Khách vì sự bất tiện này, hiện tại hệ thống đã hoạt động ổn định trở lại. Quý Khách vui lòng cập nhật phiên bản mới nhất của VPBank NEO để trải nghiệm tốt nhất, xin cám ơn!', 'modified': '2022-09-07T03:41:29Z'}",Lúc cần dùng vào cuối tuần là rất hay bị đơ kết nối. Bực kinh khủng.,1,False,Gamer6788,Hay đơ kết nối
463,2022-09-03 14:59:56,"{'id': 31840542, 'body': 'VPBank xin chào Quý khách, để câp lại mã pin của thẻ Quý khách vui lòng đăng nhập app VPBank NEO >> thẻ >> chọn số thẻ cần cấp lại >> Quản lý thẻ >> PIN thẻ >> chọn cấp mới hoặc đổi mã pin tùy nhu cầu nhé!', 'modified': '2022-09-05T10:54:08Z'}",khó lấy lại,3,False,javfullhd hy,quên mk rút tiền thẻ vật lí
464,2022-09-03 14:35:43,"{'id': 29421337, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng. Quý Khách vui lòng cập nhật phiên bản mới nhất của VPBank NEO để trải nghiệm tốt nhất!', 'modified': '2022-09-03T14:35:44Z'}",app khó dùng. tìm cái lịch sử mỗi chỗ hiển thị 1 kiểu. nó chung là rác,1,True,trung---,app cùi
465,2022-09-03 12:17:27,"{'id': 31840552, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho dịch vụ VPBank. Quý khách vui lòng cập nhật các chương trình ưu đãi và khuyến mại của VPBank tại trang web chính thức theo link: https://www.vpbank.com.vn/uu-dai\r\nCác nội dung không được đăng tải chính thức bởi VPBank Quý khách vui lòng cảnh giác lừa đảo và rủi ro mất tiền, xin cám ơn!\r\n', 'modified': '2022-09-05T10:54:30Z'}","quảng cáo đăng ký nhận tiền đều là chiêu trò chạy KPI bên VP BANK, mọi người cẩn thận kẻo bị lừa nhé. comment + ảnh feedback đều là thuê là mua hết đấy 💪🏻",1,False,crush đã thích mình chưa,lừa đảo
466,2022-09-03 09:46:55,"{'id': 31840566, 'body': 'VPBank rất xin lỗi vì sự bất tiện Quý Khách đang gặp phải . Để quay xác thực gương mặt thành công Quý khách lưu ý: cần thực hiện quay khuôn mặt ở nơi đủ ánh sáng (không có ánh sáng chói quá, không tối quá), không đeo kính râm hay khẩu trang, không thực hiện ở nơi đông người và đảm bảo có tốc độ đường truyền internet đủ mạnh. ', 'modified': '2022-09-05T10:54:45Z'}",Nhận diện khuôn mặt hoài ko được,1,False,jsnsnnsjsnzn,Vpbank
467,2022-09-02 19:44:03,"{'id': 31840575, 'body': 'VPBank rất xin lỗi Quý Khách vì sự bất tiện này, hiện tại hệ thống đã hoạt động ổn định trở lại. Quý Khách vui lòng cập nhật phiên bản mới nhất của VPBank NEO để trải nghiệm tốt nhất, xin cám ơn!', 'modified': '2022-09-05T10:55:04Z'}","Lag không thể tả được , rất bực mình",1,False,longphamvan,Thất vọng
468,2022-09-01 15:17:56,"{'id': 31840581, 'body': '\r\nVPBank rất xin lỗi vì sự bất tiện Quý Khách đang gặp phải. Để chúng tôi có thể hỗ trợ xử lý dứt điểm vấn đề này, Quý khách vui lòng gửi yêu cầu cần hỗ trợ đến email chamsockhachhang@vpbank.com.vn và gửi kèm hình ảnh lỗi (nếu có). Ngay sau khi nhận được yêu cầu VPBank sẽ gấp rút kiểm tra nguyên nhân và phản hồi. Cảm ơn Quý khách! \r\n', 'modified': '2022-09-05T10:55:12Z'}",Mình không thể đăng ký được . Đến bước thứ 3 phần chụp ảnh và quay video cccd là không thể vào được nữa,1,False,huyvu032017,Bình luận
469,2022-09-01 10:33:13,"{'id': 31840585, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng, hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-09-05T10:55:20Z'}",Chậm va lỗi quá so với các ngân hàng khác,1,False,tdk810,Quá chậm
470,2022-09-01 03:24:09,"{'id': 31840595, 'body': 'VPBank rất xin lỗi vì sự bất tiện Quý Khách đang gặp phải. Để chúng tôi có thể hỗ trợ tra soát giao dịch, Quý khách vui lòng tạo yêu cầu chi tiết tại https://cskh.vpbank.com.vn/#SupportQuestion/CreateTicket. Ngay sau khi nhận được yêu cầu VPBank sẽ gấp rút kiểm tra nguyên nhân và phản hồi. Cảm ơn Quý khách!', 'modified': '2022-09-05T10:55:42Z'}",Chưa từng thấy ngân hànng nào chuyển tiền mà tiền trừ liền mà k chuyển đi làm ăn v k cạnh tranh nổi đâu,1,False,nukilet,Mọi người k nên xài nha
471,2022-08-31 16:57:49,"{'id': 31840606, 'body': '\r\nVPBank rất xin lỗi vì sự bất tiện Quý Khách đang gặp phải. Để chúng tôi có thể hỗ trợ xử lý dứt điểm vấn đề này, Quý khách vui lòng gửi yêu cầu cần hỗ trợ đến email chamsockhachhang@vpbank.com.vn và gửi kèm hình ảnh lỗi (nếu có). Ngay sau khi nhận được yêu cầu VPBank sẽ gấp rút kiểm tra nguyên nhân và phản hồi. Cảm ơn Quý khách! \r\n', 'modified': '2022-09-05T10:56:00Z'}",Vửa tải app về. Không tài nào mở thẻ trên app được. Cáu cả người,1,False,nnnn97777,K mở được thẻ
472,2022-08-31 13:31:00,"{'id': 29594135, 'body': 'VPBank rất xin lỗi vì sự bất tiện Quý Khách đang gặp phải. Để chúng tôi có thể hỗ trợ kiểm tra và xử lý, Quý khách vui lòng tạo yêu cầu chi tiết tại https://cskh.vpbank.com.vn/#SupportQuestion/CreateTicket. Ngay sau khi nhận được yêu cầuVPBank sẽ gấp rút kiểm tra nguyên nhân và phản hồi. Cảm ơn Quý khách!', 'modified': '2022-08-31T13:31:01Z'}",Mình gửi mail nhiều lần vì khoản tiền trừ vô lý thẻ tín dụng của mình. Vpbank tìm nhiều lý do để không giải quyết. Ai sử dụng hoặc có ý định dùng nên cẩn thận,1,True,HK...................,Trừ sai tiền thẻ tín dụng. 5 tháng không giải quyết
473,2022-08-31 11:39:41,"{'id': 31840621, 'body': '\r\nVPBank rất xin lỗi vì sự bất tiện Quý Khách đang gặp phải. Để chúng tôi có thể hỗ trợ xử lý dứt điểm vấn đề này, Quý khách vui lòng gửi yêu cầu cần hỗ trợ đến email chamsockhachhang@vpbank.com.vn và gửi kèm hình ảnh lỗi (nếu có). Ngay sau khi nhận được yêu cầu VPBank sẽ gấp rút kiểm tra nguyên nhân và phản hồi. Cảm ơn Quý khách! \r\n', 'modified': '2022-09-05T10:56:24Z'}",Quá tệ nhập mãi bắt chán,1,False,tony vo hoang,App lỗi không sửa được thông tin
474,2022-08-31 01:26:13,"{'id': 31840634, 'body': 'VPBank rất xin lỗi vì sự bất tiện Quý Khách đang gặp phải . Để quay xác thực gương mặt thành công Quý khách lưu ý: cần thực hiện quay khuôn mặt ở nơi đủ ánh sáng (không có ánh sáng chói quá, không tối quá), không đeo kính râm hay khẩu trang, không thực hiện ở nơi đông người và đảm bảo có tốc độ đường truyền internet đủ mạnh. ', 'modified': '2022-09-05T10:56:42Z'}","Ngân hàng sửa lỗi nhận diện khuôn mặt đi ạ, đăng ký mới mà mãi không được",2,False,chihirofunami,Lỗi nhận diện khuôn mặt
475,2022-08-29 13:42:16,"{'id': 31756395, 'body': 'VPBank rất xin lỗi vì sự bất tiện Quý Khách đang gặp phải. Để cập nhật thông tin CMT/ CCCD thành công Quý khách lưu ý: khi thực hiện chụp ảnh cần đặt giấy tờ ở nơi bằng phẳng, đủ ánh sáng, không quá sáng chói hoặc quá tối, không rung tay, đặt giấy tờ vào đúng khung ảnh và chụp đủ bo viền của giấy tờ. ', 'modified': '2022-08-31T03:55:55Z'}",Chưa dùng nhưng mỗi khâu chụp cccd mà app xoay cả buổi đã thấy nản,2,False,kĩavb,Tệ
476,2022-08-30 04:26:31,"{'id': 31840642, 'body': 'VPBank rất xin lỗi vì sự bất tiện Quý Khách đang gặp phải. Để chúng tôi có thể hỗ trợ kiểm tra và xử lý, Quý khách vui lòng tạo yêu cầu chi tiết tại https://cskh.vpbank.com.vn/#SupportQuestion/CreateTicket. Ngay sau khi nhận được yêu cầu VPBank sẽ gấp rút kiểm tra nguyên nhân và phản hồi. Cảm ơn Quý khách!', 'modified': '2022-09-05T10:56:56Z'}",Mình đã thanh toán 50% số tiền nợ thẻ tín dụng rồi mà đến khi vào lại mấy lần số tiền cần phải thanh toán vẫn y nguyên 100% nợ ban đầu và chỉ có hạn mức là thay đổi. Không hiểu làm sao.,1,False,trangfall,App lỗi
477,2022-08-27 21:08:33,"{'id': 29399338, 'body': '\r\nVPBank rất xin lỗi vì sự bất tiện Quý Khách đang gặp phải. Để chúng tôi có thể hỗ trợ xử lý dứt điểm vấn đề này, Quý khách vui lòng tạo yêu cầu tại https://cskh.vpbank.com.vn/#SupportQuestion/CreateTicket và gửi kèm hình ảnh lỗi (nếu có). Ngay sau khi nhận được yêu cầuVPBank sẽ gấp rút kiểm tra nguyên nhân và phản hồi. Cảm ơn Quý khách! \r\n', 'modified': '2022-08-27T21:08:34Z'}","Bi khùng hả? Mật khâu ng ta cảm tháy an toàn thi thôi, băc đổi hoài. Đổi tum lum ng ta wên sao. Thông báo kiêu đổi hoài khùng hả., làm ăn có nảo ko. Đôi tum lum la ng ta sao nhớ",1,True,Kim Duy Bảo,Ko hài lòng bắc đổi mật khẩu
478,2022-08-27 14:06:40,"{'id': 31716593, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng, hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-08-29T10:16:31Z'}",App chán trong lúc đăng kí đã lỗi đằn nhập vào dùng cũng lỗi tè le rất bực mình .,1,False,Trinh066,App rất tệ
479,2022-08-26 13:20:33,"{'id': 31716625, 'body': 'VPBank rất xin lỗi vì sự bất tiện Quý Khách đang gặp phải. Để chúng tôi có thể hỗ trợ xử lý dứt điểm vấn đề này, Quý khách vui lòng gửi yêu cầu cần hỗ trợ đến email chamsockhachhang@vpbank.com.vn và gửi kèm hình ảnh lỗi (nếu có). Ngay sau khi nhận được yêu cầu VPBank sẽ gấp rút kiểm tra nguyên nhân và phản hồi. Cảm ơn Quý khách! ', 'modified': '2022-08-29T10:17:28Z'}",Tại sao đến bước nhập OTP mà toàn sai ???? Ko chuyển khoản được,1,False,f*ckbii,Chuyển tiền
480,2022-08-23 10:37:25,"{'id': 31654061, 'body': 'VPBank cảm ơn Quý khách đã tin tưởng và sử dụng VPBank NEO. Hy vọng Quý khách tiếp tục đồng hành cùng sự phát triển của VPBank!', 'modified': '2022-08-25T09:10:59Z'}","Dịch vụ tốt, dễ sử dụng. Tôi cảm ơn VP B!",5,False,Kiều Thị Thu Phương,VP B NEO
481,2022-08-25 14:07:50,"{'id': 31716671, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng. Để chụp màn hình không bao gồm số dư Quý khách vui lòng vuốt bàn hình lên, ẩn mục số dư, sau đó chụp màn hình để bảo mật số dư!', 'modified': '2022-08-29T10:19:36Z'}","Chuyển tiền xong cần chụp màn hình cứ hiện số dư, có phần quét qr thanh toán mà lại không có qr cho người khác thanh toán",3,False,caotrungkienvn,Thiếu nhiều tính năng
482,2022-08-25 13:35:45,"{'id': 31716639, 'body': 'VPBank rất xin lỗi vì sự bất tiện Quý Khách đang gặp phải. Để chúng tôi có thể hỗ trợ kiểm tra và xử lý, Quý khách vui lòng tạo yêu cầu chi tiết tại https://cskh.vpbank.com.vn/#SupportQuestion/CreateTicket. Ngay sau khi nhận được yêu cầu VPBank sẽ gấp rút kiểm tra nguyên nhân và phản hồi. Cảm ơn Quý khách!', 'modified': '2022-08-29T10:18:16Z'}",Rút card không được... mất luôn tiền,1,False,SadshotstF1,Lỗi quá lỗi
483,2022-08-24 13:00:00,"{'id': 31668785, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO. Để xem lại mã thẻ vui lòng vào app VPBank NEO -> Dịch vụ khác -> Lịch sử giao dịch Ebank -> chọn giao dịch mua mã thẻ -> kiểm tra và copy mã nạp tiền trong phần Chi tiết nhé', 'modified': '2022-08-26T03:43:55Z'}","Mua mã thẻ mà cứ đang chờ xử lý, đang chờ xử lý mà đi trừ tiền, trừ tiền xong chờ cả buổi vẫn không thấy mã thẻ xuất hiện ở đâu, quá ngu ngốc",1,False,kouieoncjeijfifodkfc,"Quá chậm, chậm không thể tưởng tượng nổi"
484,2022-08-24 10:55:49,"{'id': 31668787, 'body': 'VPBank rất xin lỗi vì sự bất tiện Quý Khách đang gặp phải . Để quay xác thực gương mặt thành công Quý khách lưu ý: cần thực hiện quay khuôn mặt ở nơi đủ ánh sáng (không có ánh sáng chói quá, không tối quá), không đeo kính râm hay khẩu trang, không thực hiện ở nơi đông người và đảm bảo có tốc độ đường truyền internet đủ mạnh.', 'modified': '2022-08-26T03:44:07Z'}",Nhận diện khuôn mặt toàn trong khi ánh sáng camera rất nét ?,1,False,rp play together,Đki online lỗi quá trời
485,2022-08-23 12:07:06,"{'id': 31654059, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng, hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-08-25T09:10:52Z'}","Ko nên tải nha,phí dung lượng",1,False,bônglankepcutnha,.
486,2022-08-22 11:30:30,"{'id': 31636417, 'body': 'VPBank cảm ơn Quý khách đã quan tâm và góp ý cho VPBank NEO, thông tin này sẽ được gửi tới bộ phận kỹ thuật để làm căn cứ cải tiến và hoàn thiện ứng dụng, hy vọng Quý khách tiếp tục đồng hành cùng VPBank trong thời gian tới!', 'modified': '2022-08-24T10:15:04Z'}",Rất lắm quảng cáo,5,False,abdnsjs,Quảng cáo
