,reviewId,userName,review,score,thumbsUpCount,reviewCreatedVersion,date,developerResponse,ResponseDate
3753,b42a243c-3866-47a6-85df-ec5e6b865cad,Dân Nguyễn khắc,Nhận diện khuôn mặt như cc bực cả mình nghỉ mẹ chúng mày đi,1,3,5.3.4,2022-02-27 09:25:17,,
3754,18cabf88-26d4-4b0c-a6a7-ec636ebaad18,Thị lập Hà,Tuyệt vời lắm,5,0,5.3.4,2022-02-27 02:34:28,,
3755,5945d536-e5df-4969-a874-18c094dc707e,man of culture,Đăng ký xong nhưng Ngân hàng không gửi mật khẩu mặc định qua sdt đã đăng ký,2,7,5.3.4,2022-02-26 22:14:49,,
3756,f0e30025-7a91-433e-85dc-b5eb6dd18890,Sóng Xô Bờ,Dm chúng mày làm bố mày bực mình. Tao đổi máy thì liên quan cc gì mà bắt xác minh. Tên đăng nhập đúng mật khẩu đúng vẫn không được. Xác mình bằng thẻ không xong. Xác minh bằng CCCD và khuôn mặt cũng không xong. Đồ cùi bắp đồ bỏ đi.,1,76,5.3.4,2022-02-26 20:31:11,,
3757,c24ab3ec-80d3-4535-b8d9-d3ca81330eb1,31.Nguyễn Phúc,Aap như cc đm trừ đủ loại phí bỏ ngân hàng này đi là vừa,1,0,,2022-02-26 19:22:41,,
3758,78142810-944c-4a45-a11b-659f8609d518,Bay Hoang van,Tuyệt vời,4,0,,2022-02-26 16:57:16,,
3759,099ad258-07ea-4419-ab3f-c9c78c9fc9da,Nguyen Thanmq,Ngân hàng như cc t đăng nhập quên mk lấy lại chẵng những bắt vidio xong ko được j còn khoá luôn là sao gọi điện thì ko được,1,27,5.3.4,2022-02-26 12:15:51,,
3760,beacf36d-dd55-4ccb-8b60-d79a0c6734ec,Mình thong Huynh,Quá tệ .,1,0,,2022-02-26 11:25:12,,
3761,d43e3de7-9afe-4b56-bb6a-54a48fd865ea,Huyền Nguyễn Thị,Không đăng ký thẻ trực tuyến được,1,0,,2022-02-26 10:55:50,,
3762,5bbd19e4-634a-4b19-b20f-87a106fed94c,DuyTuyen Nguyen,Rất hữu ích,5,0,,2022-02-26 10:07:58,,
3763,c610d212-f44e-4627-bf74-88d7961b8189,Bùi Văn Vũ,Không chuyển tiền được . Hay làm bất kỳ giao dịch trên ứng dụng .vào vnpt ipay đã liên kết với tài khoản giờ cũng mất .gio tìm ngân hàng để liên kết lại thì không hiện,2,28,5.3.4,2022-02-26 08:44:34,,
3764,d729c619-db8d-4872-84d7-506dea06ca52,Lâm Hoàng,Ok,5,0,,2022-02-26 08:29:24,,
3765,93a8605c-e053-42a7-8f29-39d39114ffd6,Thu Lan,Nó rât hay,5,1,5.3.4,2022-02-25 21:51:27,,
3766,0f042d5c-8c3e-48f9-8294-573a019f8c31,Huy Nguyen,"Áp quá dỡ nhận diện khuôn mặt ko dc , tức điên luôn",5,9,5.3.4,2022-02-25 20:21:30,,
3767,7e400aee-b7ca-408c-a35c-b70b70c7a93a,Hoàng Dũng Bùi,"Nhiều lúc e đi vào aap để kiểm tra giao dịch,ko phải chỉ 1-2 lần, mà rất nhiều lần rồi e ko vào app đc. Kiểu như cứ bị đơ bị đứng hoài luôn,vô aap thì toàn tối thui hk vô đc.còn nữa quá tệ quá, ko hài lòng cho lắm, những lúc rất gất nhưng mà ko vô đc để sử lý công chuyện, rất bức xúc.tức cái lồng ngực muốn tắt thở luôn 😏như cái qq.",1,0,5.3.3,2022-02-25 18:45:02,,
3768,0ef24758-63fa-4420-b176-0a4dddf6e51f,Phi Hoang,Cho quả nhận diện khuôn mặt nghe vang thật đấy. (Thùng rỗng kêu to) Không hổ với câu này 😂😂😂😂😂,1,0,5.1.3,2022-02-25 18:27:57,,
3769,c589d7f1-9dff-491e-b36a-9fd2ea5827b1,nhật Mạch,"App nhận diện khuôn mặt không được, làm ăn mở app ra v thì nên cút đi",1,10,5.3.4,2022-02-25 17:36:08,,
3770,b483d7bc-7cb0-4ddd-b228-7f9808962a9b,Gaming Fone,Amazing good jobs,5,1,5.3.4,2022-02-25 16:09:18,,
3771,b0147406-fdba-4231-ac42-cabc56c4eeec,Giáng My,Vietin trừ tiền ác,1,1,5.3.3,2022-02-25 16:03:56,,
3772,25ee8991-5ab8-4336-b3b9-20f4473502c0,Đăng Khoa Trần,"Ngân hàng làm ăn bố láo, thu phí ko hợp lý. Mới thu phí thường niên thẻ xong, đi đổi sang thẻ chip (vẫn sử dụng tài khoản cũ) lại trừ thêm 1 lần nữa. Trong khi vẫn còn hạn. Số tiền tuy ko nhiều nhưng cách làm việc vô trách nhiệm của hệ thống ngân hàng làm mình rất bất xúc. Mọi người nên lưu ý khi sử dụng dịch vụ của ngân hàng này",1,6,5.3.4,2022-02-25 15:12:53,,
3773,72221b0a-5a6b-4569-a7f7-2764ae75a170,vo kha,"Xong các bước ví VNpay rồi mà vẫn ko có quà :))), ngán ngẩm",1,7,5.3.4,2022-02-25 14:09:56,,
3774,f7a63443-f3ac-4ef2-aeab-170e63109918,Đào Bùi Xuân,chưa dung thu nhưg thấy nhiều người bl,5,0,,2022-02-25 12:49:35,,
3775,ff5ba4c9-0cb8-4890-b96f-6ab45155f6f8,Tiger Huynh,Xạcx o,2,0,5.3.4,2022-02-25 12:12:41,,
3776,ddd947a7-707d-44f1-aaff-3c7c58fb45c9,Hoang1993 Pham,Tuyệt vời 👍👍,5,1,5.3.4,2022-02-25 04:34:34,,
3777,02e98764-97d7-4534-9670-7005bc1c8724,say_a top,a đánh giá khá sober,5,1,5.3.4,2022-02-24 23:41:20,,
3778,ba7d3b21-ef6b-4ec2-8014-18990cb57c9b,Duyhoan Dang,Ok,5,0,5.3.3,2022-02-24 21:20:21,,
3779,6f2784b3-1097-4b3b-9026-e63fc1968c86,do hoang tiep,Ok,4,0,5.3.3,2022-02-24 20:59:05,,
3780,1167eb97-df6e-44c1-8ee2-194702ef5a14,minh Phung,Chụp mặt như cc,1,0,,2022-02-24 20:45:40,,
3781,08e6d0ee-4fd0-4380-8d50-f43a019a4aba,Hoang Minh,Tot,5,1,5.3.4,2022-02-24 18:47:04,,
3782,9baa124e-3e83-4cce-a2b7-8e957ca15bd9,Huệ Vương Thị Kim,"Ứng dụng dùng rất tốt, mượt. An toàn khi giao dịch.",5,5,5.3.4,2022-02-24 17:12:55,,
3783,ddd7d801-8b95-4b0d-88a1-b1be8f5b6e89,Đức Tín Lưu,Nhập lepha555 để được nhận thưởng,5,0,5.2.8,2022-02-24 16:17:32,,
3784,fd3b0d2f-f047-4c24-bb30-40d3db20945b,Yi Hồng,ngân hàng phục vụ tốt,5,0,,2022-02-24 11:33:54,,
3785,18342bfa-3d31-4aad-9aac-caae8b597374,OTAKU senpai,Nhập mã : 01012001 để nhận 80k từ app nha,4,0,5.3.4,2022-02-24 11:19:59,,
3786,0590b3eb-aa32-4e8b-bace-bba7407f3bfb,Tan Vo,OK,5,0,5.3.3,2022-02-24 06:41:08,,
3787,eb7246e6-0592-401e-86c2-9ca80e50d8d5,Quốc Cường Phạm,App như cái LOL...chụp CCCD cứ báo lỗi...lỗi cái LOL má tụi bây,1,6,5.3.4,2022-02-23 19:24:32,,
3788,3ed24e07-3890-4493-9319-95507e7e2f7c,Quang Vũ,2k4 đủ 18 tuổi rồi mà sao ko mở đc tk ngân hàng vậy,2,0,,2022-02-23 19:18:10,,
3789,3a9fb5c2-70e0-4865-9d82-1008fb10c4d4,phuong van,Dien thoai cua toi khong thuc hien duoc tin nhan cua ngan hang chua biet ly do .,5,0,,2022-02-23 18:03:11,,
3790,87e3fa65-d121-4db6-94d8-952e7a66897c,Chilang Ho,"Cái ngân hàng to nhất mà làm cái ap quá tồi, không nhận diện đc khuôn mặt, phiên bản mới nhất đã cho phép đăng nhập bằng mã số thẻ, vậy mới ok.",5,86,5.3.4,2022-02-23 17:31:28,,
3791,cae63985-bb4f-45e3-9edc-5399c80182ef,Tuệ Nguyễn khắc,Rất tốt,5,0,5.3.1,2022-02-23 08:26:36,,
3792,638a10da-2b24-4878-bb5f-263a48bb13e1,Hồng đông Đinh,Tot,5,0,5.3.3,2022-02-23 08:15:48,,
3793,9496cd58-2f23-46fb-a5dd-e3bce1d401a2,Son Nguyen,Ok,5,3,5.3.4,2022-02-23 06:01:14,,
3794,8126299c-d5d2-4835-bbc3-d32f7cf5328d,Quốc Đức Nguyễn,Ok,5,1,5.3.3,2022-02-22 23:36:38,,
3795,c4b3b487-be72-4775-9869-f1036ef1c950,Nga Trần Thúy,Lỗi quá nhiều,1,0,5.3.3,2022-02-22 20:44:19,,
3796,0400a9f2-d1be-4160-808d-63d6edb42a1d,hoa phùng,"Chưa bao giờ dk online , kiểm tra sdt cũng chưa bao giờ dk nhưng vẫn ko cài đặt được, báo mang cmt ra quầy thêa thì online làm gì chứ 😡😡😡.",1,1,5.3.3,2022-02-22 16:18:11,,
3797,7ef3559d-4c64-4ecc-b506-0cea8480d6b5,Huy Nguyễn,Xác thực rất tồi.,1,0,,2022-02-22 15:08:31,,
3798,64318030-b273-47a4-8c38-390a8e850e82,bui khanh,"Quá Tệ, không đăng nhập dc cả tháng rồi",1,0,5.2.10,2022-02-22 15:02:46,,
3799,f18ec473-7570-4a6e-aafb-c314e7067561,Quan Ha,Xác thực lỗi ko đc.,1,0,,2022-02-22 13:00:54,,
3800,a0277b49-a2e4-41b8-9c72-8534cfa758a6,Khánh Duy Nguyễn,Số hot line gọi ko đc,1,0,,2022-02-22 10:36:08,,
3801,1b541645-153a-4317-bd68-e05a5c50ec13,Công Cường Nguyễn,Rất chuyên nghiệp,5,1,5.3.3,2022-02-22 10:17:47,,
3802,98853a2c-2510-433e-a063-e6876bd13590,Bảo Nguyễn,Tot,5,0,,2022-02-22 09:54:06,,
3803,551248cf-ef13-42c4-a993-6506e8cb0918,Dang Khoa,Pm của ngân hàng mà chứa quảng cáo vứt đi,1,0,5.3.3,2022-02-22 09:10:28,,
3804,d44f9325-2ca0-45ee-9c87-8338bbc24942,Lien Trieu,Sao ko đăng nhập DC chán nó báo Là ko hố trợ dmmmmmmmmmmmmmmmmm; m,1,0,5.3.3,2022-02-22 09:03:19,,
3805,64bdfce8-005a-4f53-8598-c157df676293,Hoa Mai,Tot,5,0,5.3.3,2022-02-22 08:47:01,,
3806,6b5b6f36-2ba5-4015-ae4d-a5f0a50e9d29,Huỳnh Ngọc Thanh Kim,"Liên tục bị lỗi không nhận diện được khuôn mặt, làm lại hàng chục lần xóa app tải lại vẫn ko được, quá bực bội!!!",1,0,5.3.3,2022-02-22 08:10:30,,
3807,cde4d619-8466-43bd-9ee3-c0fb19e49f3a,Le Hao,Xác thực quá khó khăn. Nên coi lại,1,0,5.3.3,2022-02-22 07:10:08,,
3808,6d88e3b1-4ffa-46ca-9e85-61c0a7b419a1,tiền lee,Vẫn bị trừ phí giao dịch,2,0,5.3.3,2022-02-21 21:37:12,,
3809,751d0d5a-7ef8-4706-8c67-4bc7c1f6e3bd,Sau Truong,Toi k đăng nhâp duoc .cư băt nhân diên khuôn măt ma mai k dươc.dang rât bưc minh chup la xong sao cư băt quay đi quay lai chong ca măt ma k dc,1,0,5.3.3,2022-02-21 20:00:23,,
3810,08ee74b8-0af0-45d7-b09f-bf18dba84643,Mưa Nắng,Quá tệ. Chụp hình mãi ko ok,1,0,5.3.3,2022-02-21 19:49:43,,
3811,88246f93-2271-4a96-a2db-ab0f72eaaebf,Vũ Just,"Wow nhập đúng mật khẩu rồi vẫn load mãi không vào được, lúc nào update sửa lỗi lại đi hộ tui cái:(",2,0,5.3.3,2022-02-21 19:23:26,,
3812,727fa1a4-c6a6-4b29-bc7b-509d4d318d67,Thắng Hà,"Khuôn mặt đăng kí mãi mà chưa được, cứ bảo ảnh không rõ nét,trong khi nét như sony r",1,0,5.3.3,2022-02-21 15:32:10,,
3813,b1bbfa79-e3de-4573-a0d4-d3126de67e7e,Vũ tube,Đăng kí nhập mã giới thiệu 898989vv nhận ngay 70k nha ae,4,0,,2022-02-21 15:12:06,,
3814,393ebdea-4149-4f1f-96d0-ccf3bccb8889,trang thùy,Cặc lâu,1,0,,2022-02-21 14:35:36,,
3815,16843071-db03-42aa-b723-eb6340a06572,Hoài Nguyễn,"Mình đã trải nghiệm 5sao nhé Ai muốn đăng ký nhập mã giới thiệu (02461357 chi nhánh TAN BINH,pgd DAM SEN nha)",5,1,5.3.3,2022-02-21 14:00:04,,
3816,60462c8c-095b-4f5a-acc3-cda9b4d6b71f,Phuong Phan,Ung dụng chán dag nhap bi loi xuất. bi khoá hú hồn mãi k mở dc,1,0,,2022-02-21 13:55:07,,
3817,ef2b92c7-bdd0-4388-ae33-83d658016b3d,chuẩn vũ ngọc,Chất lượng dịch vụ tốt,5,0,5.3.1,2022-02-21 11:48:53,,
3818,6752618e-d1cb-4050-ae2f-58f73352b4f1,Dự Mai,Hiện bị treo logo ..khong vào được app,1,0,5.3.3,2022-02-21 11:27:54,,
3819,1b4b3f5f-d072-43ea-9c8d-ffb92e0ab573,Hiếu Trung,"Ngân hàng cần bỏ nhận diện khuôn mặt, quá khó cho người sử dụng",1,0,5.3.3,2022-02-21 06:50:28,,
3820,823745b1-d56e-42bc-9f1c-8064cecd0a9f,Văn Trung,Ôk,5,0,5.3.3,2022-02-20 21:45:14,,
3821,2d2cddf3-4113-41a7-b140-259eec47e2a8,long le,Ứng dụng rác,1,0,5.3.0,2022-02-20 20:47:45,,
3822,2e34ace5-d1eb-4c0e-a8d9-055d1f82ff30,0 NANa tiktok,Sao cái app éo j mà lúc vô nó kêu chụp cmnd cho đả vô rồi không đổi đc giới tính bấm quài mà ko chịu hiện cái giới tính cho ng ta sao mà khởi động app . chán,1,0,5.3.3,2022-02-20 20:16:33,,
3823,7916b953-e4d1-4c10-84ba-1ea91185f19d,Mai Ha thi thuy,Ko thấy gửi xác thực chuyển tiền chán kih,3,0,5.3.3,2022-02-20 20:10:40,,
3824,dfc528ba-792c-4246-a3dc-90a397e5780f,Thanh Lê,Đăng nhập thì lỗi gọi tổng đài thì tắt máy cho 1s về cách làm việc,1,1,5.3.3,2022-02-20 18:16:09,,
3825,02bfc493-2e81-4057-b500-9f89e39735eb,Main Sih,"Ai chưa có vietin nhập mã giới thiệu [ 0 3 3 3 6 6 6 9 9 9 ] để nhận ngay 50 về tài khoản, trương trình giới thiệu vừa ra mắt mọi người mau mau nhé",5,0,,2022-02-20 17:29:55,,
3826,33a4264c-53d3-4194-85f5-99a44c7542a3,Cong Hovan,Ok chat lượng,5,0,,2022-02-20 15:16:36,,
3827,185e6859-2e60-4c4c-8c33-1fdecf21abcf,Thuong vay,Oki,5,0,5.3.3,2022-02-20 15:07:07,,
3828,06308cee-c643-4907-b9c6-a868fd9e7b43,Nông Dân Chàng,"Vietinbank phí cao, mọi người nên sử dụng ngân hàng TPBANK hoàn toàn miễn phí",1,0,,2022-02-20 12:12:53,,
3829,2d32378e-0d94-4263-8485-4528bca5bb87,Liễu Li,Rất hay,5,0,5.3.3,2022-02-20 10:04:19,,
3830,96972712-777f-48ff-938b-4c9ef62a7869,Tâm Phúc,Tích hợp thêm đánh vietlot nữa thì tốt,3,1,5.3.3,2022-02-20 06:51:51,,
3831,ba0ad4c2-bb4d-4ef5-9a8f-59b26a722f96,Người dùng Google,App lỗi liên tục mỗi lần đăng nhập lại phải khởi động lại máy dùng rất bực mình tiền thì trừ tk rồi mà đầu nhận mãi chưa nhận được ngân hàng lớn mà như con kẹc,2,0,5.3.3,2022-02-19 20:14:33,,
3832,787c1d4c-5d91-44c7-bdc3-df9ce7a2f021,Mai Nguyễn,Quá tồi,1,0,,2022-02-19 19:15:17,,
3833,957bf093-d7f7-49b5-b7e7-8024fcc9151c,Luat Ma trung,"Xác thực cực kỳ tồi. Lần 1 thành công, lần 2 ko nhận. Công nhận aap tồi nhất từng sử dụng. Đăng nhập vài lần bắt nhận diện lại mà nhận diện thì vài chục lần mới thành công. Aap tồi cực kỳ tồi. Tồi tệ cực kỳ tồi tệ. Xóa mẹ đi",1,18,5.3.3,2022-02-19 17:33:54,,
3834,f50d2307-fcc6-43c8-ae04-186c4ca3e397,xuân Toan Tô,uh,5,0,5.3.3,2022-02-19 16:33:55,,
3835,075a7c85-24f3-42c4-96b9-875bb68e7319,Toan Pham,"App như cc ý, không làm đc nhận dạng và cccd thì bỏ đi. Làm 2 tiếng không được. Bực hết cả mình!",1,2,5.3.3,2022-02-19 15:57:17,,
3836,f8a411ce-7850-4439-af1e-802b6f694549,Hung Nguyen Manh,Ok,5,0,5.3.3,2022-02-19 15:06:26,,
3837,c9c954c2-3bb4-4534-8167-8f1f832e4229,Sơn N,Mình đăng kí thẻ online ko có thẻ vật lí nhưng khi đăng nhập vào app trên điện thoại khác bắt mình nhập 8 số cuối với mã pin mới tiếp tục được. Gọi lên tổng đài thì bảo xóa và cài lại nhưng vẫn vậy,2,1,5.3.3,2022-02-19 13:13:50,,
3838,63e9084e-66b6-4d25-b2da-6ba45905f5fa,duc phat vu,Phần mềm ko hoạt động dù đã gỡ và cài lại. Kém,1,0,5.3.3,2022-02-19 10:32:59,,
3839,df8b126c-8f33-43f0-b97b-95b8209b35e3,Vũ Văn Khanh,Ok,5,0,5.3.3,2022-02-19 10:12:27,,
3840,8df4e8b4-c82f-4c76-9336-510aa0ecd68a,Xuan Thang Le,Ngân hàng lol làm ăn như cc,1,0,,2022-02-19 09:35:12,,
3841,43d133ab-be9f-41e6-9047-34501ae2688e,Thu Hường,Ôi chắc tao khóc luôn quá.mãi không xác nhận khuôn mặt vậy.tắt luôn cái đó đi được không trời.app kiểu gì mà ngta nhận diện mấy ngày trời không được vậy.,1,0,5.3.3,2022-02-18 19:28:06,,
3842,13477dd6-d63f-4e60-bd5d-69fd509d16ca,Ly Nguyen,Ap hay bị lỗi,3,0,,2022-02-18 17:54:07,,
3843,0794de38-4bf3-4602-b6c3-b6f2836a7466,Mai Tươi,Khi làm thẻ online hãy nhập mã. 33813547 để nhận ngay 50k,5,1,5.3.3,2022-02-18 16:40:51,,
3844,d55e3769-8e40-4d4e-ad19-67df11c168ab,Phụng Phụng,Đổi đt tải app mà đăng nhập mà mệt thiệt. Chụp giấy tờ tùy thân và nhận diện khuôn mặt mà cả tiếng. App nên xem xét lại,1,0,5.2.1,2022-02-18 15:35:36,,
3845,2d774712-5e2c-4b47-9bae-dab2ff7824e6,cầm hà,Gy,1,0,,2022-02-18 13:27:34,,
3846,a924fa63-484e-4bd6-a914-63eb80f2d447,Dũng Nguyễn Văn,chụp cmnd chục lần k đc,1,0,5.3.3,2022-02-18 09:53:02,,
3847,b9eaaa69-36f3-4fad-b0d3-2152f8779a14,Văn Hoan Dong,Dùng được,5,0,5.3.3,2022-02-17 21:12:11,,
3848,5be1985f-f267-4d79-9b83-038593907868,Xuân trúc Lương,Tôt,5,0,,2022-02-17 20:02:00,,
3849,019e9739-c33a-4696-b4d5-f584cf48001e,Thìn Nguyễn Văn,Tệ,1,0,5.3.3,2022-02-17 17:10:51,,
3850,723cec96-5d07-4c96-a9b4-59050bdc539d,Thanhtrung Nguyen,Thay điện thoại khác cài lại nhận diện khuôn mặt mãi không đk quá chán,1,0,5.3.3,2022-02-17 16:12:45,,
3851,96eec96f-2cf3-4919-920f-d5bc6980b211,Nguyen Duy,Ok,5,1,5.3.3,2022-02-17 08:36:05,,
3852,1b89ad2d-ad6b-4f5c-b049-dd975861c9ec,Sói Quang,Lắm lỗi vặt,1,0,,2022-02-17 00:13:02,,
3853,816e2062-a4cb-49dc-b1f4-cb0d160ec0a9,Vinh Ngọc,"App nên xem lại bước đăng kí chụp khuôn măt,mất thời gian, kh xác nhân để chụp đc thì làm sao ng ta đăng ki đc",1,0,,2022-02-16 23:37:49,,
3854,2a9d5b87-3396-4918-8b69-41a94579df9a,Trung Đinh,Như cc đổi máy sang còn bắt khuôn mặt mà có khớp éo đâu nói chung ứng dụng như lol,1,1,5.3.3,2022-02-16 22:24:33,,
3855,242ae597-5e56-4092-9908-b10cf5b232fc,Duyên An,Trừ tiền quá nhiều. Hết phí nọ tới phí chai,4,0,,2022-02-16 21:41:17,,
3856,fcc652da-eb2c-4a61-83e9-70d279b38f24,Cong Dang Van,App rất tệ chụp ảnh đăng ký mãi k đc,2,0,5.3.3,2022-02-16 21:39:42,,
3857,956b3d4d-83ce-4fef-b689-7009641bdb91,Linh Linh,App đần độn vãi.,1,0,,2022-02-16 19:26:33,,
3858,c1ad5ffc-3e10-41f8-894a-93852454056b,FKT . my,Duyệt,5,0,5.3.3,2022-02-16 17:18:08,,
3859,a114eb1c-9d74-4d5c-9479-e470533d8e8e,Viên Hồ,App như cc.1 ngân hàng nhà nước chỉ biết ăn k biết làm.,1,0,5.3.3,2022-02-16 16:07:21,,
3860,7b6e2570-0fdc-448b-adec-c0857b8c3eb4,Phuc Tran,yeu cau bo ngay nhan dien khuon mat khi dang nhap tai khoan app gi qua te ca buoi ma ko nhan dien dc,1,0,5.3.3,2022-02-16 15:48:32,,
3861,d7043d43-46b4-4838-bd08-e2b00f78546a,Tuyen Vy Cong,Rất tốt,5,0,5.3.3,2022-02-16 15:36:51,,
3862,dcb90291-f936-4da4-9c75-9f27cc436f11,hoang manh,Gây khó chịu cho người dùng,1,0,,2022-02-16 14:58:35,,
3863,4035b66c-828c-4449-aa9f-eada879b5ddf,Nguyễn Thị Bích Ngọc,Trừ tiền vô lí,1,0,,2022-02-16 12:18:30,,
3864,df8b948e-dd7c-410f-9fec-3edf12285842,chinh ha,app như cc tự dưng mất 150k ko đc tiêu,1,0,5.3.3,2022-02-16 08:16:18,,
3865,31a8c677-b8a3-4396-bc6c-8fd7fd605c54,TRƯƠNG HUỲNH,Ae tải app nhập mã này đc 50k ae nha 19052102,3,0,5.3.3,2022-02-16 04:58:31,,
3866,4bc5044f-2e11-46d1-aca0-3b06beb3a67e,Ngọc Cà Rốt,Quá tệ. Bắt nta chụp tới chụp lui cmnd nhân diên măt ok các kiểu đăg nhập toàn lỗi. Buc bội ghê. Đag sài app cũ ok sag cai phiên bản này dở hơn cám heo 👎👎,1,0,5.3.3,2022-02-15 21:29:42,,
3867,ebe37b64-14d9-435f-8b79-f6a5e384719a,Tham Dau,Cài mãi méo dc,1,0,,2022-02-15 20:30:08,,
3868,462b7801-bd5f-4501-833e-f6676e1f40b0,Lâm Bắc,"Quá tuyệt vời, và hoàn hảo cho một bà trùm của ngành ngân hàng, chúa tể dịch vụ, bà cố nội của việc đăng nhập. Đăng nhập đúng cả thì để sai thông tin. Lên ngân hàng hỏi thì bảo sđt vs cmnd không có trong hệ thống của ngân hàng. Ủa alo keo lỳ quá tái chanh chả quyên. Trong khi đó lúc trước đã phát sinh giao dịch rồi. Chăm sóc khác hàng thì ôi thôi rồi 10000/10 luôn nha, không đêu, đêu là người. Ủa bà trùm ủa alooooooo 😄 Mọi người nên phí 1 chút thời gian để trải nghiệm nha. Tuyệt vời lắm ạ. 10đ",1,0,5.3.3,2022-02-15 12:25:04,,
3869,e5d81a59-818d-4aa7-b88a-7b0b5b18e105,hong nguyen,Lỗi k đăng nhập đc.,1,0,,2022-02-15 11:41:59,,
3870,35ea1805-c9ea-444a-b5d6-6d8c07c8a6ae,Trần Khuê,Mẹ cái xác nhận khuôn mặt như cái đb làm đi làm lại nửa tiếng vẫn ko chụp được cái ảnh chân dung,1,0,,2022-02-15 10:17:29,,
3871,eff38615-0750-4424-8152-e98dbdcb3aad,Tính Thanh,Như cc,1,0,5.3.3,2022-02-15 07:45:29,,
3872,2ed26dd8-b258-4c49-b9aa-489e4fa625cf,Đạt Nguyễn,"Nhân viên thì láo,ứng dụng thì ngu,phí trừ hàng tháng thì nhiều,Hết năm cũng trừ.",1,0,5.3.3,2022-02-14 23:18:44,,
3873,98f3b8ef-71d4-40dd-89a7-f9d57acff054,Phạm Ngọc Thăng,Ngân hàng đớp ít thôi mỗi người mới làm thẻ mất 50k phí duy trì các kiểu,1,0,5.3.3,2022-02-14 23:15:33,,
3874,330b0913-612c-4dea-8c03-b334c89949dd,Trâm Lê Ngọc,Toàn lỗi,1,0,5.3.1,2022-02-14 19:53:21,,
3875,a122279c-5430-4dee-a0de-a580b82c2ce5,Hai Huynh,Qua tết sao không mở lại Tài khoản cho khách hàng? Cứ nói là lỗi hoài. Cập nhật hệ thống điện thoại thì cứ nói đăng nhập mà nhập vào thì không thể được...,1,0,5.3.3,2022-02-14 19:06:50,,
3876,d08a6f0f-70cf-453e-a029-058b934b1fb5,Thanh Tùng Huỳnh,Tot,5,0,5.3.3,2022-02-14 16:07:00,,
3877,91c56ac3-591f-4d6a-83b6-93bee37843b2,Hương Nguyễn Thị,Tot,5,0,5.3.3,2022-02-14 15:00:33,,
3878,aeec2a9f-80f6-49a4-a60e-177f28cf8dbd,Hoàng Thành Lê,"Quá tiện ích Nhân viên ân cần, hướng dẫn tận tình >>> chi nhánh nha mân",5,1,5.3.3,2022-02-14 10:39:37,,
3879,2ab0beca-c1e8-4940-b155-4bbe1ed3aa5c,Tam Quang,Tot,5,0,,2022-02-14 10:31:10,,
3880,444c597b-4eef-4192-a4c9-14920cb0b5f8,Nguyen Minh,Phù hợp 3 tuổi? Có cái bìu,1,0,,2022-02-13 22:01:48,,
3881,e7d4580a-8e58-4021-ba36-dd6ca4d66b01,Kiên Ngọc,Nhận diện khuôn mặt lm có 100 lần vẫn dell dc,1,0,5.3.3,2022-02-13 19:56:29,,
3882,a23ac3c4-5d2b-4d5b-b603-4dfc2ebabd34,Hoàn Phạm Thị,Quá tệ.,1,0,5.1.6,2022-02-13 19:32:14,,
3883,9355ec4e-624f-4fd3-970c-4fc216b3d83a,Ngọc Thẩm Lê,Ok.,5,0,,2022-02-13 18:36:54,,
3884,29748d6b-17fb-41d5-8504-081ae1de8c64,Cường Nguyễn,Ae muốn bỏ qua bước xác nhận nhận diện khuôn mặt thì lên apstode tải bản cũ nhất r đăng nhập zo xong lên ch play update lên là ok,5,75,5.3.3,2022-02-13 18:08:12,,
3885,2483917a-cf55-4ddb-bbeb-96a01bac1491,Hiếu Ngô,Cho đổi số điện thoại nữa không mất số làm sao dùng,1,0,5.3.1,2022-02-13 16:28:52,,
3886,9ccaa9e0-7dd8-4351-bfb2-8d2efb95ad80,Hồng Phạm,Đang xài bên iphone bình thường vẫn nhớ mật khẩu đến lúc chuyển qua Android nhập tên đăng nhập và mật khẩu lại bắt chụp lại ảnh cá nhân và chứng minh là sao?,1,4,5.3.3,2022-02-13 15:29:09,,
3887,b416a721-5a01-4f73-a57d-564fb557ddf8,MINH HQ,Ok,5,0,,2022-02-13 08:07:15,,
3888,d3b41059-67b2-418a-9dd7-d6ecd847186b,Minh Nhật Nguyễn Vũ,nên có thêm phần lịch sử những người mà mình từng chuyển khoản để khi cần chỉ cần nhấp chọn chứ mà nhập lại hết cả dãy số thì bất tiện lắm,3,1,5.3.3,2022-02-13 02:14:20,,
3889,5c235c98-ed7a-4480-b078-fd61ab444d62,Kieu Nguyen,Ok,5,0,5.3.3,2022-02-13 00:53:46,,
3890,8af3054a-6ce3-4cea-a541-0a038f422d52,Hiếu Nguyễn Trung,Mong Apple bỏ chế độ nhận diện khuôn mặt trong lần cập nhật kế tiếp :((((,4,1,5.3.3,2022-02-12 23:29:02,,
3891,1e5c70e2-c2ed-4f59-9517-e1dea837995e,Cuong Pham Ngoc,"App quá tệ, lỗi liên tục.",1,0,5.3.3,2022-02-12 23:27:28,,
3892,a19c8d25-a53e-4668-b07b-3433a7005977,VO HUU NGAN,Tạm được,3,0,,2022-02-12 23:08:49,,
3893,4415145a-3ced-47db-ba77-2f6d24f91067,Người dùng Google,ứng dụng này bỏ đi.ko ra gì cho một sao là nể tình rồi,1,0,5.3.3,2022-02-12 20:47:46,,
